customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score_str,RFM_score,segment
CUST-56335,47,3,4707.02,3,2,2,322,7,Potential
CUST-56336,12,8,19985.7,5,5,5,555,15,Champions
CUST-56337,137,4,2951.55,1,2,1,121,4,Lost
CUST-56338,91,6,9642.400000000001,2,4,3,243,9,Potential
CUST-56339,40,4,9438.189999999999,3,2,3,323,8,Potential
CUST-56340,83,5,8915.720000000001,2,3,3,233,8,Potential
CUST-56341,178,3,8399.35,1,2,3,123,6,At Risk
CUST-56342,26,7,16863.51,4,5,4,454,13,Champions
CUST-56343,105,4,5282.35,2,2,2,222,6,At Risk
CUST-56344,8,3,4167.12,5,2,2,522,9,Potential
CUST-56345,58,4,9483.31,3,2,3,323,8,Potential
CUST-56346,25,6,13717.51,4,4,4,444,12,Loyal
CUST-56347,62,4,2991.55,3,2,1,321,6,At Risk
CUST-56348,6,4,8634.92,5,2,3,523,10,Loyal
CUST-56349,84,4,4444.55,2,2,2,222,6,At Risk
CUST-56350,34,6,10039.15,4,4,3,443,11,Loyal
CUST-56351,37,4,7547.15,4,2,3,423,9,Potential
CUST-56352,34,6,11921.39,4,4,3,443,11,Loyal
CUST-56353,32,6,12725.060000000001,4,4,4,444,12,Loyal
CUST-56354,49,6,14391.52,3,4,4,344,11,Loyal
CUST-56355,147,6,5004.3,1,4,2,142,7,Potential
CUST-56356,145,4,8537.279999999999,1,2,3,123,6,At Risk
CUST-56357,5,5,5796.5,5,3,2,532,10,Loyal
CUST-56358,16,7,11870.800000000001,5,5,3,553,13,Champions
CUST-56359,87,3,7223.889999999999,2,2,2,222,6,At Risk
CUST-56360,62,11,33023.7,3,5,5,355,13,Champions
CUST-56361,108,5,39725.16,2,3,5,235,10,Loyal
CUST-56362,88,3,13301.43,2,2,4,224,8,Potential
CUST-56363,70,6,7057.0199999999995,2,4,2,242,8,Potential
CUST-56364,201,4,21300.010000000002,1,2,5,125,8,Potential
CUST-56365,23,4,11452.35,4,2,3,423,9,Potential
CUST-56366,159,1,434.56,1,1,1,111,3,Lost
CUST-56367,112,4,2221.49,2,2,1,221,5,At Risk
CUST-56368,88,2,4811.91,2,1,2,212,5,At Risk
CUST-56369,53,4,5537.51,3,2,2,322,7,Potential
CUST-56370,50,6,6266.91,3,4,2,342,9,Potential
CUST-56371,28,7,16486.57,4,5,4,454,13,Champions
CUST-56372,44,3,2008.23,3,2,1,321,6,At Risk
CUST-56373,234,2,999.6,1,1,1,111,3,Lost
CUST-56374,70,8,25334.68,2,5,5,255,12,Loyal
CUST-56375,216,3,4847.61,1,2,2,122,5,At Risk
CUST-56376,15,6,25274.59,5,4,5,545,14,Champions
CUST-56377,23,8,16718.56,4,5,4,454,13,Champions
CUST-56378,25,6,9098.029999999999,4,4,3,443,11,Loyal
CUST-56379,80,4,3945.02,2,2,2,222,6,At Risk
CUST-56380,2,2,8348.61,5,1,3,513,9,Potential
CUST-56381,3,9,10276.98,5,5,3,553,13,Champions
CUST-56382,254,2,844.6500000000001,1,1,1,111,3,Lost
CUST-56383,15,5,2478.15,5,3,1,531,9,Potential
CUST-56384,19,7,9403.54,4,5,3,453,12,Loyal
CUST-56385,27,9,11504.5,4,5,3,453,12,Loyal
CUST-56386,62,2,1981.58,3,1,1,311,5,At Risk
CUST-56387,62,4,8639.89,3,2,3,323,8,Potential
CUST-56388,21,4,13769.46,4,2,4,424,10,Loyal
CUST-56389,69,2,3230.65,2,1,1,211,4,Lost
CUST-56390,147,3,18342.3,1,2,4,124,7,Potential
CUST-56391,188,4,5781.01,1,2,2,122,5,At Risk
CUST-56392,191,4,1055.01,1,2,1,121,4,Lost
CUST-56393,68,3,8186.620000000001,3,2,3,323,8,Potential
CUST-56394,179,3,9257.72,1,2,3,123,6,At Risk
CUST-56395,16,9,13274.650000000001,5,5,4,554,14,Champions
CUST-56396,67,3,14988.71,3,2,4,324,9,Potential
CUST-56397,96,3,8931.26,2,2,3,223,7,Potential
CUST-56398,65,5,18609.870000000003,3,3,4,334,10,Loyal
CUST-56399,75,8,30106.66,2,5,5,255,12,Loyal
CUST-56400,14,2,1279.78,5,1,1,511,7,Potential
CUST-56401,20,5,23382.21,4,3,5,435,12,Loyal
CUST-56402,218,4,9919.060000000001,1,2,3,123,6,At Risk
CUST-56403,116,3,5702.820000000001,2,2,2,222,6,At Risk
CUST-56404,117,4,5033.3,2,2,2,222,6,At Risk
CUST-56405,7,4,13399.66,5,2,4,524,11,Loyal
CUST-56406,72,6,5875.71,2,4,2,242,8,Potential
CUST-56407,75,5,18707.9,2,3,4,234,9,Potential
CUST-56408,109,3,6796.0599999999995,2,2,2,222,6,At Risk
CUST-56409,36,3,13374.08,4,2,4,424,10,Loyal
CUST-56410,88,3,5978.2,2,2,2,222,6,At Risk
CUST-56411,257,4,3584.33,1,2,1,121,4,Lost
CUST-56412,23,4,12932.43,4,2,4,424,10,Loyal
CUST-56413,57,4,1884.19,3,2,1,321,6,At Risk
CUST-56414,150,6,7459.969999999999,1,4,2,142,7,Potential
CUST-56415,43,6,5677.429999999999,3,4,2,342,9,Potential
CUST-56416,4,6,11390.24,5,4,3,543,12,Loyal
CUST-56417,30,3,3115.19,4,2,1,421,7,Potential
CUST-56418,73,3,6834.03,2,2,2,222,6,At Risk
CUST-56419,209,6,15449.67,1,4,4,144,9,Potential
CUST-56420,38,6,3535.11,4,4,1,441,9,Potential
CUST-56421,198,4,8171.44,1,2,3,123,6,At Risk
CUST-56422,20,6,14629.95,4,4,4,444,12,Loyal
CUST-56423,64,8,14258.32,3,5,4,354,12,Loyal
CUST-56424,81,3,2423.76,2,2,1,221,5,At Risk
CUST-56425,16,3,6347.719999999999,5,2,2,522,9,Potential
CUST-56426,22,5,9803.78,4,3,3,433,10,Loyal
CUST-56427,24,12,22884.08,4,5,5,455,14,Champions
CUST-56428,94,6,13174.189999999999,2,4,4,244,10,Loyal
CUST-56429,5,6,52467.770000000004,5,4,5,545,14,Champions
CUST-56430,160,6,23081.170000000002,1,4,5,145,10,Loyal
CUST-56431,52,5,11986.56,3,3,3,333,9,Potential
CUST-56432,134,2,2278.17,1,1,1,111,3,Lost
CUST-56433,12,3,3115.66,5,2,1,521,8,Potential
CUST-56434,5,6,50283.81,5,4,5,545,14,Champions
CUST-56435,244,2,2623.55,1,1,1,111,3,Lost
CUST-56436,326,1,1412.16,1,1,1,111,3,Lost
CUST-56437,22,8,22246.1,4,5,5,455,14,Champions
CUST-56438,99,4,2341.25,2,2,1,221,5,At Risk
CUST-56439,132,3,2153.79,1,2,1,121,4,Lost
CUST-56440,33,5,47527.43,4,3,5,435,12,Loyal
CUST-56441,17,7,14891.09,5,5,4,554,14,Champions
CUST-56442,6,4,21627.17,5,2,5,525,12,Loyal
CUST-56443,130,3,9650.33,1,2,3,123,6,At Risk
CUST-56444,91,4,7181.099999999999,2,2,2,222,6,At Risk
CUST-56445,7,8,28463.949999999997,5,5,5,555,15,Champions
CUST-56446,41,6,4278.14,3,4,2,342,9,Potential
CUST-56447,28,8,7792.110000000001,4,5,3,453,12,Loyal
CUST-56448,46,3,4298.68,3,2,2,322,7,Potential
CUST-56449,64,5,8532.75,3,3,3,333,9,Potential
CUST-56450,13,4,831.03,5,2,1,521,8,Potential
CUST-56451,81,5,5151.35,2,3,2,232,7,Potential
CUST-56452,259,1,1033.09,1,1,1,111,3,Lost
CUST-56453,178,5,6459.33,1,3,2,132,6,At Risk
CUST-56454,8,7,10698.65,5,5,3,553,13,Champions
CUST-56455,5,11,14874.67,5,5,4,554,14,Champions
CUST-56456,262,3,3350.84,1,2,1,121,4,Lost
CUST-56457,27,4,6571.099999999999,4,2,2,422,8,Potential
CUST-56458,110,3,2333.2799999999997,2,2,1,221,5,At Risk
CUST-56459,25,6,5443.5199999999995,4,4,2,442,10,Loyal
CUST-56460,87,5,7876.22,2,3,3,233,8,Potential
CUST-56461,126,4,12052.61,1,2,4,124,7,Potential
CUST-56462,9,5,8932.349999999999,5,3,3,533,11,Loyal
CUST-56463,88,4,7979.26,2,2,3,223,7,Potential
CUST-56464,9,8,12228.49,5,5,4,554,14,Champions
CUST-56465,42,8,13050.75,3,5,4,354,12,Loyal
CUST-56466,153,2,531.5799999999999,1,1,1,111,3,Lost
CUST-56467,35,5,4586.47,4,3,2,432,9,Potential
CUST-56468,32,6,14005.369999999999,4,4,4,444,12,Loyal
CUST-56469,113,7,6507.68,2,5,2,252,9,Potential
CUST-56470,122,3,12128.07,1,2,4,124,7,Potential
CUST-56471,179,5,31208.23,1,3,5,135,9,Potential
CUST-56472,54,6,6464.790000000001,3,4,2,342,9,Potential
CUST-56473,17,5,10511.22,5,3,3,533,11,Loyal
CUST-56474,42,4,3959.99,3,2,2,322,7,Potential
CUST-56475,195,6,4873.72,1,4,2,142,7,Potential
CUST-56476,113,4,5069.39,2,2,2,222,6,At Risk
CUST-56477,14,7,12811.54,5,5,4,554,14,Champions
CUST-56478,16,7,7818.54,5,5,3,553,13,Champions
CUST-56479,4,8,12506.6,5,5,4,554,14,Champions
CUST-56480,4,8,24839.309999999998,5,5,5,555,15,Champions
CUST-56481,24,3,2137.38,4,2,1,421,7,Potential
CUST-56482,9,5,7364.28,5,3,2,532,10,Loyal
CUST-56483,3,7,19870.949999999997,5,5,5,555,15,Champions
CUST-56484,91,7,17849.36,2,5,4,254,11,Loyal
CUST-56485,58,5,23683.03,3,3,5,335,11,Loyal
CUST-56486,39,6,36731.83,3,4,5,345,12,Loyal
CUST-56487,4,14,23109.0,5,5,5,555,15,Champions
CUST-56488,59,5,19046.54,3,3,4,334,10,Loyal
CUST-56489,44,5,7067.35,3,3,2,332,8,Potential
CUST-56490,78,2,1376.87,2,1,1,211,4,Lost
CUST-56491,19,4,15952.83,4,2,4,424,10,Loyal
CUST-56492,64,5,22660.06,3,3,5,335,11,Loyal
CUST-56493,102,4,8546.59,2,2,3,223,7,Potential
CUST-56494,20,6,8940.91,4,4,3,443,11,Loyal
CUST-56495,13,4,13501.27,5,2,4,524,11,Loyal
CUST-56496,209,3,2552.92,1,2,1,121,4,Lost
CUST-56497,13,4,7892.32,5,2,3,523,10,Loyal
CUST-56498,216,5,4870.34,1,3,2,132,6,At Risk
CUST-56499,49,2,3379.0899999999997,3,1,1,311,5,At Risk
CUST-56500,71,7,4033.81,2,5,2,252,9,Potential
CUST-56501,1,3,5586.49,5,2,2,522,9,Potential
CUST-56502,62,4,6092.32,3,2,2,322,7,Potential
CUST-56503,237,2,5263.58,1,1,2,112,4,Lost
CUST-56504,45,4,7523.21,3,2,2,322,7,Potential
CUST-56505,28,4,11393.92,4,2,3,423,9,Potential
CUST-56506,21,6,17072.23,4,4,4,444,12,Loyal
CUST-56507,104,3,11821.869999999999,2,2,3,223,7,Potential
CUST-56508,140,2,325.2,1,1,1,111,3,Lost
CUST-56509,25,6,22823.55,4,4,5,445,13,Champions
CUST-56510,35,9,35212.58,4,5,5,455,14,Champions
CUST-56511,51,5,19790.43,3,3,5,335,11,Loyal
CUST-56512,101,4,1931.6299999999999,2,2,1,221,5,At Risk
CUST-56513,72,6,59892.15,2,4,5,245,11,Loyal
CUST-56514,79,6,9626.88,2,4,3,243,9,Potential
CUST-56515,288,1,560.73,1,1,1,111,3,Lost
CUST-56516,198,2,7841.389999999999,1,1,3,113,5,At Risk
CUST-56517,73,3,12881.66,2,2,4,224,8,Potential
CUST-56518,4,4,2829.57,5,2,1,521,8,Potential
CUST-56519,85,6,10730.58,2,4,3,243,9,Potential
CUST-56520,81,4,8763.27,2,2,3,223,7,Potential
CUST-56521,5,6,8977.25,5,4,3,543,12,Loyal
CUST-56522,32,8,8905.0,4,5,3,453,12,Loyal
CUST-56523,105,9,24412.350000000002,2,5,5,255,12,Loyal
CUST-56524,39,4,18289.79,3,2,4,324,9,Potential
CUST-56525,38,5,29920.86,4,3,5,435,12,Loyal
CUST-56526,84,3,511.82,2,2,1,221,5,At Risk
CUST-56527,57,4,8681.18,3,2,3,323,8,Potential
CUST-56528,108,5,4456.02,2,3,2,232,7,Potential
CUST-56529,95,5,25632.829999999998,2,3,5,235,10,Loyal
CUST-56530,18,7,14167.769999999999,4,5,4,454,13,Champions
CUST-56531,103,5,5979.11,2,3,2,232,7,Potential
CUST-56532,100,5,6139.610000000001,2,3,2,232,7,Potential
CUST-56533,29,5,24115.72,4,3,5,435,12,Loyal
CUST-56534,92,4,3174.91,2,2,1,221,5,At Risk
CUST-56535,60,6,6153.77,3,4,2,342,9,Potential
CUST-56536,155,6,34548.89,1,4,5,145,10,Loyal
CUST-56537,22,4,2043.06,4,2,1,421,7,Potential
CUST-56538,18,6,17540.32,4,4,4,444,12,Loyal
CUST-56539,277,1,1450.85,1,1,1,111,3,Lost
CUST-56540,19,7,16472.96,4,5,4,454,13,Champions
CUST-56541,40,3,12546.08,3,2,4,324,9,Potential
CUST-56542,129,4,2230.67,1,2,1,121,4,Lost
CUST-56543,108,7,21346.239999999998,2,5,5,255,12,Loyal
CUST-56544,28,7,6282.92,4,5,2,452,11,Loyal
CUST-56545,159,7,4706.95,1,5,2,152,8,Potential
CUST-56546,98,4,20091.66,2,2,5,225,9,Potential
CUST-56547,97,3,1600.7,2,2,1,221,5,At Risk
CUST-56548,133,2,1188.03,1,1,1,111,3,Lost
CUST-56549,133,2,2170.31,1,1,1,111,3,Lost
CUST-56550,38,5,15631.49,4,3,4,434,11,Loyal
CUST-56551,84,5,7947.37,2,3,3,233,8,Potential
CUST-56552,167,2,5068.71,1,1,2,112,4,Lost
CUST-56553,250,2,6290.33,1,1,2,112,4,Lost
CUST-56554,300,4,1985.48,1,2,1,121,4,Lost
CUST-56555,78,3,2260.62,2,2,1,221,5,At Risk
CUST-56556,12,7,19851.5,5,5,5,555,15,Champions
CUST-56557,116,7,9416.220000000001,2,5,3,253,10,Loyal
CUST-56558,13,6,3398.7,5,4,1,541,10,Loyal
CUST-56559,42,4,1690.06,3,2,1,321,6,At Risk
CUST-56560,23,3,1969.05,4,2,1,421,7,Potential
CUST-56561,18,4,12322.02,4,2,4,424,10,Loyal
CUST-56562,79,3,3775.07,2,2,1,221,5,At Risk
CUST-56563,17,3,1013.0799999999999,5,2,1,521,8,Potential
CUST-56564,121,4,13846.109999999999,1,2,4,124,7,Potential
CUST-56565,32,5,11341.98,4,3,3,433,10,Loyal
CUST-56566,74,4,4427.969999999999,2,2,2,222,6,At Risk
CUST-56567,114,6,22150.879999999997,2,4,5,245,11,Loyal
CUST-56568,19,6,9561.32,4,4,3,443,11,Loyal
CUST-56569,36,3,6258.879999999999,4,2,2,422,8,Potential
CUST-56570,57,8,25200.34,3,5,5,355,13,Champions
CUST-56571,222,6,17883.81,1,4,4,144,9,Potential
CUST-56572,39,4,11381.54,3,2,3,323,8,Potential
CUST-56573,11,8,8787.39,5,5,3,553,13,Champions
CUST-56574,10,8,18443.24,5,5,4,554,14,Champions
CUST-56575,12,6,22122.760000000002,5,4,5,545,14,Champions
CUST-56576,28,9,20774.75,4,5,5,455,14,Champions
CUST-56577,2,5,5223.7,5,3,2,532,10,Loyal
CUST-56578,329,1,287.09,1,1,1,111,3,Lost
CUST-56579,171,6,16381.380000000001,1,4,4,144,9,Potential
CUST-56580,56,5,32209.409999999996,3,3,5,335,11,Loyal
CUST-56581,2,5,25329.18,5,3,5,535,13,Champions
CUST-56582,12,4,18011.46,5,2,4,524,11,Loyal
CUST-56583,72,4,1027.54,2,2,1,221,5,At Risk
CUST-56584,105,2,6874.78,2,1,2,212,5,At Risk
CUST-56585,175,3,14267.919999999998,1,2,4,124,7,Potential
CUST-56586,63,6,16018.41,3,4,4,344,11,Loyal
CUST-56587,56,4,4986.8,3,2,2,322,7,Potential
CUST-56588,24,5,33698.59,4,3,5,435,12,Loyal
CUST-56589,9,3,1587.34,5,2,1,521,8,Potential
CUST-56590,91,8,10881.87,2,5,3,253,10,Loyal
CUST-56591,3,3,7871.84,5,2,3,523,10,Loyal
CUST-56592,152,5,13902.41,1,3,4,134,8,Potential
CUST-56593,44,6,19185.79,3,4,4,344,11,Loyal
CUST-56594,17,7,6495.69,5,5,2,552,12,Loyal
CUST-56595,55,4,4427.78,3,2,2,322,7,Potential
CUST-56596,89,5,9769.43,2,3,3,233,8,Potential
CUST-56597,103,6,29647.670000000002,2,4,5,245,11,Loyal
CUST-56598,1,8,9754.27,5,5,3,553,13,Champions
CUST-56599,85,3,4569.88,2,2,2,222,6,At Risk
CUST-56600,157,5,34393.36,1,3,5,135,9,Potential
CUST-56601,53,4,16046.51,3,2,4,324,9,Potential
CUST-56602,106,5,7426.17,2,3,2,232,7,Potential
CUST-56603,174,8,14942.74,1,5,4,154,10,Loyal
CUST-56604,39,3,9471.53,3,2,3,323,8,Potential
CUST-56605,140,5,9702.710000000001,1,3,3,133,7,Potential
CUST-56606,87,5,8367.44,2,3,3,233,8,Potential
CUST-56607,17,6,12390.13,5,4,4,544,13,Champions
CUST-56608,63,3,18364.34,3,2,4,324,9,Potential
CUST-56609,127,2,5034.05,1,1,2,112,4,Lost
CUST-56610,98,3,5323.32,2,2,2,222,6,At Risk
CUST-56611,143,4,2295.74,1,2,1,121,4,Lost
CUST-56612,5,8,14576.15,5,5,4,554,14,Champions
CUST-56613,26,5,15565.59,4,3,4,434,11,Loyal
CUST-56614,18,6,3956.01,4,4,2,442,10,Loyal
CUST-56615,134,3,6233.63,1,2,2,122,5,At Risk
CUST-56616,79,3,6999.74,2,2,2,222,6,At Risk
CUST-56617,90,3,2540.3900000000003,2,2,1,221,5,At Risk
CUST-56618,83,4,19622.65,2,2,5,225,9,Potential
CUST-56619,217,3,780.2,1,2,1,121,4,Lost
CUST-56620,15,9,7784.25,5,5,3,553,13,Champions
CUST-56621,67,5,10124.91,3,3,3,333,9,Potential
CUST-56622,39,2,7107.07,3,1,2,312,6,At Risk
CUST-56623,4,7,32317.99,5,5,5,555,15,Champions
CUST-56624,18,7,14700.58,4,5,4,454,13,Champions
CUST-56625,7,5,22536.62,5,3,5,535,13,Champions
CUST-56626,32,5,10741.66,4,3,3,433,10,Loyal
CUST-56627,13,7,13449.029999999999,5,5,4,554,14,Champions
CUST-56628,328,1,824.82,1,1,1,111,3,Lost
CUST-56629,87,7,47945.92,2,5,5,255,12,Loyal
CUST-56630,164,3,15611.710000000001,1,2,4,124,7,Potential
CUST-56631,70,3,13200.86,2,2,4,224,8,Potential
CUST-56632,89,3,3144.9300000000003,2,2,1,221,5,At Risk
CUST-56633,41,5,22197.799999999996,3,3,5,335,11,Loyal
CUST-56634,8,7,36494.33,5,5,5,555,15,Champions
CUST-56635,39,6,17027.35,3,4,4,344,11,Loyal
CUST-56636,57,3,5242.8,3,2,2,322,7,Potential
CUST-56637,11,9,16126.029999999999,5,5,4,554,14,Champions
CUST-56638,13,5,19858.46,5,3,5,535,13,Champions
CUST-56639,308,1,1004.44,1,1,1,111,3,Lost
CUST-56640,188,4,11826.59,1,2,3,123,6,At Risk
CUST-56641,28,5,13253.61,4,3,4,434,11,Loyal
CUST-56642,3,7,10274.35,5,5,3,553,13,Champions
CUST-56643,25,6,27499.9,4,4,5,445,13,Champions
CUST-56644,22,6,10369.73,4,4,3,443,11,Loyal
CUST-56645,13,7,20304.97,5,5,5,555,15,Champions
CUST-56646,37,4,4226.860000000001,4,2,2,422,8,Potential
CUST-56647,16,5,2876.37,5,3,1,531,9,Potential
CUST-56648,73,9,15941.46,2,5,4,254,11,Loyal
CUST-56649,183,8,38151.12,1,5,5,155,11,Loyal
CUST-56650,7,5,15320.36,5,3,4,534,12,Loyal
CUST-56651,44,3,7195.76,3,2,2,322,7,Potential
CUST-56652,87,6,17253.63,2,4,4,244,10,Loyal
CUST-56653,168,5,18763.84,1,3,4,134,8,Potential
CUST-56654,22,9,27243.02,4,5,5,455,14,Champions
CUST-56655,239,4,5347.02,1,2,2,122,5,At Risk
CUST-56656,187,7,21678.550000000003,1,5,5,155,11,Loyal
CUST-56657,42,7,5935.58,3,5,2,352,10,Loyal
CUST-56658,80,5,1730.87,2,3,1,231,6,At Risk
CUST-56659,127,1,7349.06,1,1,2,112,4,Lost
CUST-56660,84,4,9586.34,2,2,3,223,7,Potential
CUST-56661,58,9,34404.78,3,5,5,355,13,Champions
CUST-56662,126,5,24811.75,1,3,5,135,9,Potential
CUST-56663,66,8,18505.050000000003,3,5,4,354,12,Loyal
CUST-56664,81,4,3699.3,2,2,1,221,5,At Risk
CUST-56665,175,3,3602.79,1,2,1,121,4,Lost
CUST-56666,88,4,5542.98,2,2,2,222,6,At Risk
CUST-56667,67,3,14377.25,3,2,4,324,9,Potential
CUST-56668,10,7,17237.6,5,5,4,554,14,Champions
CUST-56669,2,4,13384.2,5,2,4,524,11,Loyal
CUST-56670,199,2,2020.52,1,1,1,111,3,Lost
CUST-56671,54,5,11519.730000000001,3,3,3,333,9,Potential
CUST-56672,15,4,4401.59,5,2,2,522,9,Potential
CUST-56673,81,5,33807.24,2,3,5,235,10,Loyal
CUST-56674,4,4,3968.73,5,2,2,522,9,Potential
CUST-56675,183,3,13688.52,1,2,4,124,7,Potential
CUST-56676,79,6,10916.66,2,4,3,243,9,Potential
CUST-56677,130,7,12389.5,1,5,4,154,10,Loyal
CUST-56678,61,8,12718.32,3,5,4,354,12,Loyal
CUST-56679,47,7,8908.64,3,5,3,353,11,Loyal
CUST-56680,184,4,5584.16,1,2,2,122,5,At Risk
CUST-56681,8,7,18422.09,5,5,4,554,14,Champions
CUST-56682,113,4,6092.39,2,2,2,222,6,At Risk
CUST-56683,46,7,19184.09,3,5,4,354,12,Loyal
CUST-56684,77,5,6804.55,2,3,2,232,7,Potential
CUST-56685,1,6,4851.88,5,4,2,542,11,Loyal
CUST-56686,62,9,37769.37,3,5,5,355,13,Champions
CUST-56687,35,8,11728.23,4,5,3,453,12,Loyal
CUST-56688,14,8,20948.079999999998,5,5,5,555,15,Champions
CUST-56689,7,6,17170.03,5,4,4,544,13,Champions
CUST-56690,62,3,10762.3,3,2,3,323,8,Potential
CUST-56691,77,4,6229.53,2,2,2,222,6,At Risk
CUST-56692,121,2,8607.74,1,1,3,113,5,At Risk
CUST-56693,35,6,22035.98,4,4,5,445,13,Champions
CUST-56694,56,5,9979.78,3,3,3,333,9,Potential
CUST-56695,22,5,7389.18,4,3,2,432,9,Potential
CUST-56696,69,5,7479.88,2,3,2,232,7,Potential
CUST-56697,2,11,20858.0,5,5,5,555,15,Champions
CUST-56698,29,9,45433.17,4,5,5,455,14,Champions
CUST-56699,82,5,8897.76,2,3,3,233,8,Potential
CUST-56700,12,6,9745.85,5,4,3,543,12,Loyal
CUST-56701,181,3,13768.87,1,2,4,124,7,Potential
CUST-56702,12,7,19774.23,5,5,5,555,15,Champions
CUST-56703,72,3,11618.390000000001,2,2,3,223,7,Potential
CUST-56704,23,8,32425.440000000002,4,5,5,455,14,Champions
CUST-56705,28,7,20927.989999999998,4,5,5,455,14,Champions
CUST-56706,56,4,2984.81,3,2,1,321,6,At Risk
CUST-56707,23,7,14722.12,4,5,4,454,13,Champions
CUST-56708,13,6,15228.9,5,4,4,544,13,Champions
CUST-56709,89,4,25270.43,2,2,5,225,9,Potential
CUST-56710,93,8,27237.43,2,5,5,255,12,Loyal
CUST-56711,18,4,18981.82,4,2,4,424,10,Loyal
CUST-56712,183,3,4296.47,1,2,2,122,5,At Risk
CUST-56713,46,8,22254.149999999998,3,5,5,355,13,Champions
CUST-56714,34,14,38024.33,4,5,5,455,14,Champions
CUST-56715,107,7,6210.860000000001,2,5,2,252,9,Potential
CUST-56716,165,2,1684.47,1,1,1,111,3,Lost
CUST-56717,24,4,9247.920000000002,4,2,3,423,9,Potential
CUST-56718,120,5,9419.880000000001,1,3,3,133,7,Potential
CUST-56719,7,9,30301.96,5,5,5,555,15,Champions
CUST-56720,60,10,16109.34,3,5,4,354,12,Loyal
CUST-56721,71,2,4911.54,2,1,2,212,5,At Risk
CUST-56722,16,10,34403.97,5,5,5,555,15,Champions
CUST-56723,119,6,30354.48,1,4,5,145,10,Loyal
CUST-56724,131,2,6694.71,1,1,2,112,4,Lost
CUST-56725,16,7,13573.69,5,5,4,554,14,Champions
CUST-56726,51,3,4902.2300000000005,3,2,2,322,7,Potential
CUST-56727,18,7,30215.370000000003,4,5,5,455,14,Champions
CUST-56728,246,1,729.41,1,1,1,111,3,Lost
CUST-56729,15,7,6169.47,5,5,2,552,12,Loyal
CUST-56730,39,6,13292.560000000001,3,4,4,344,11,Loyal
CUST-56731,25,6,29175.980000000003,4,4,5,445,13,Champions
CUST-56732,39,6,9810.49,3,4,3,343,10,Loyal
CUST-56733,90,7,7018.6900000000005,2,5,2,252,9,Potential
CUST-56734,37,4,9591.470000000001,4,2,3,423,9,Potential
CUST-56735,119,2,1229.3799999999999,1,1,1,111,3,Lost
CUST-56736,27,4,2778.5,4,2,1,421,7,Potential
CUST-56737,8,10,19226.08,5,5,5,555,15,Champions
CUST-56738,144,6,12575.36,1,4,4,144,9,Potential
CUST-56739,16,7,18769.57,5,5,4,554,14,Champions
CUST-56740,43,7,14328.19,3,5,4,354,12,Loyal
CUST-56741,78,3,6995.82,2,2,2,222,6,At Risk
CUST-56742,34,5,2954.48,4,3,1,431,8,Potential
CUST-56743,240,4,2262.25,1,2,1,121,4,Lost
CUST-56744,80,7,21466.62,2,5,5,255,12,Loyal
CUST-56745,42,6,10323.900000000001,3,4,3,343,10,Loyal
CUST-56746,69,7,20976.15,2,5,5,255,12,Loyal
CUST-56747,52,9,8306.52,3,5,3,353,11,Loyal
CUST-56748,29,8,24048.97,4,5,5,455,14,Champions
CUST-56749,20,7,32740.48,4,5,5,455,14,Champions
CUST-56750,58,5,19675.48,3,3,5,335,11,Loyal
CUST-56751,185,4,17677.34,1,2,4,124,7,Potential
CUST-56752,18,6,4286.37,4,4,2,442,10,Loyal
CUST-56753,145,3,2438.16,1,2,1,121,4,Lost
CUST-56754,44,5,8056.58,3,3,3,333,9,Potential
CUST-56755,1,5,12289.11,5,3,4,534,12,Loyal
CUST-56756,20,7,25986.46,4,5,5,455,14,Champions
CUST-56757,30,5,4037.58,4,3,2,432,9,Potential
CUST-56758,36,3,2199.48,4,2,1,421,7,Potential
CUST-56759,3,5,10619.9,5,3,3,533,11,Loyal
CUST-56760,45,6,5820.53,3,4,2,342,9,Potential
CUST-56761,110,8,22461.79,2,5,5,255,12,Loyal
CUST-56762,162,3,3007.02,1,2,1,121,4,Lost
CUST-56763,26,5,3778.8000000000006,4,3,1,431,8,Potential
CUST-56764,30,2,668.99,4,1,1,411,6,At Risk
CUST-56765,143,6,16908.89,1,4,4,144,9,Potential
CUST-56766,162,2,6638.57,1,1,2,112,4,Lost
CUST-56767,14,5,8998.64,5,3,3,533,11,Loyal
CUST-56768,141,3,3996.5200000000004,1,2,2,122,5,At Risk
CUST-56769,15,4,32618.31,5,2,5,525,12,Loyal
CUST-56770,37,3,4218.0,4,2,2,422,8,Potential
CUST-56771,30,7,9392.720000000001,4,5,3,453,12,Loyal
CUST-56772,52,7,6528.32,3,5,2,352,10,Loyal
CUST-56773,96,6,12625.09,2,4,4,244,10,Loyal
CUST-56774,39,5,5105.19,3,3,2,332,8,Potential
CUST-56775,22,5,11636.349999999999,4,3,3,433,10,Loyal
CUST-56776,26,6,5151.55,4,4,2,442,10,Loyal
CUST-56777,46,6,15153.02,3,4,4,344,11,Loyal
CUST-56778,2,5,53449.95,5,3,5,535,13,Champions
CUST-56779,75,6,23009.140000000003,2,4,5,245,11,Loyal
CUST-56780,135,3,2710.91,1,2,1,121,4,Lost
CUST-56781,50,1,1251.42,3,1,1,311,5,At Risk
CUST-56782,8,11,28723.69,5,5,5,555,15,Champions
CUST-56783,66,8,26442.329999999998,3,5,5,355,13,Champions
