product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,profit_margin,age_days,profit_segment
PROD-HN560,Smart Monitor Elite 295,Electronics,Dell,2018-09-02,647.6,530.3,SUP00125,313,3.6,27,18.11,2628,Low
PROD-YK961,Complete Technology,Books,Macmillan,2020-04-07,29.1,22.19,SUP00067,62,3.1,0,23.75,2045,Below Avg
PROD-LC266,Mastering Fiction,Books,HarperCollins,2017-10-08,34.83,24.59,SUP00434,197,4.5,0,29.4,2957,Below Avg
PROD-CO404,Comfort Sweater Max 184,Apparel,Levi's,2018-01-08,168.1,131.65,SUP00240,556,4.7,1,21.68,2865,Below Avg
PROD-JR428,Digital Laptop Series 188,Electronics,Dell,2017-11-16,1050.88,746.85,SUP00122,586,4.4,6,28.93,2918,Below Avg
PROD-KT133,Sport Sneakers Max 163,Apparel,Gap,2016-10-27,167.0,138.4,SUP00225,541,4.0,1,17.13,3303,Low
PROD-LZ543,Regular T-Shirt X 237,Apparel,Uniqlo,2023-01-30,256.06,191.87,SUP00102,593,4.7,3,25.07,1017,Below Avg
PROD-XR633,Compact Ottoman Max 628,Furniture,Ethan Allen,2016-03-25,1394.32,901.75,SUP00080,150,4.5,47,35.33,3519,Below Avg
PROD-EG787,HD Headphones Plus 916,Electronics,LG,2022-03-30,799.7,618.56,SUP00149,413,4.2,28,22.65,1323,Below Avg
PROD-PW842,Modern Bookshelf Pro 983,Furniture,Ethan Allen,2016-06-29,2094.83,1442.37,SUP00103,167,4.0,59,31.15,3423,Below Avg
PROD-JM356,Sport T-Shirt Edition 705,Apparel,Forever 21,2023-11-06,94.07,73.77,SUP00354,156,3.8,4,21.58,737,Below Avg
PROD-UQ937,Eco Blender Series 996,Home & Garden,Dyson,2016-06-27,424.77,358.43,SUP00039,514,3.6,13,15.62,3425,Low
PROD-FK679,Classic Bed X 470,Furniture,West Elm,2023-12-14,1544.39,932.37,SUP00465,44,4.8,56,39.63,699,Below Avg
PROD-QJ422,Rustic Table Model 590,Furniture,Ethan Allen,2024-07-13,1589.39,1259.77,SUP00492,166,3.8,14,20.74,487,Below Avg
PROD-YL396,HD Router Plus 746,Electronics,HP,2019-12-03,791.24,619.07,SUP00317,467,3.8,28,21.76,2171,Below Avg
PROD-CS470,Wireless Smartphone Plus 786,Electronics,Samsung,2021-05-02,754.82,615.74,SUP00285,431,4.6,36,18.43,1655,Low
PROD-NB144,Regular T-Shirt X 391,Apparel,Uniqlo,2015-11-25,92.56,74.88,SUP00057,1120,4.3,5,19.1,3640,Low
PROD-AA931,Essential Coffee Maker Max 981,Home & Garden,Cuisinart,2019-11-16,144.09,113.08,SUP00248,284,3.6,20,21.52,2188,Below Avg
PROD-IQ914,Comfort T-Shirt Elite 577,Apparel,Adidas,2019-06-28,64.13,53.21,SUP00143,633,4.0,6,17.03,2329,Low
PROD-ZP302,Regular Boots Edition 215,Apparel,Zara,2015-05-09,201.42,165.79,SUP00225,733,4.0,5,17.69,3840,Low
PROD-LA219,Outdoor Golf Club Elite 179,Sports,Adidas,2021-11-03,532.58,375.51,SUP00026,104,2.1,4,29.49,1470,Below Avg
PROD-IM705,Training Helmet Series 523,Sports,Decathlon,2019-11-06,210.56,142.94,SUP00310,260,3.2,4,32.11,2198,Below Avg
PROD-OX177,Essential Trimmer Elite 154,Home & Garden,KitchenAid,2018-04-03,271.19,190.88,SUP00191,152,3.8,9,29.61,2780,Below Avg
PROD-LD933,Comfort T-Shirt Max 510,Apparel,Under Armour,2022-12-16,127.73,79.71,SUP00307,734,3.2,4,37.59,1062,Below Avg
PROD-AI321,Premium Monitor Elite 856,Electronics,Sony,2018-10-20,337.65,256.58,SUP00155,515,4.9,12,24.01,2580,Below Avg
PROD-WP208,Mastering Self-Help,Books,Penguin,2017-08-07,37.81,27.13,SUP00314,167,3.9,0,28.25,3019,Below Avg
PROD-CO234,Formal Jacket Max 982,Apparel,H&M,2018-02-12,202.14,125.53,SUP00327,756,3.0,6,37.9,2830,Below Avg
PROD-BV267,Slim Fit Jacket Pro 815,Apparel,Gap,2024-08-14,253.02,192.15,SUP00003,876,4.4,5,24.06,455,Below Avg
PROD-ON945,Rustic Bookshelf Series 419,Furniture,Ethan Allen,2019-01-27,580.22,405.74,SUP00249,83,3.1,36,30.07,2481,Below Avg
PROD-SF256,Contemporary Dresser Plus 811,Furniture,West Elm,2021-01-31,3000.0,2539.19,SUP00100,264,4.1,42,15.36,1746,Low
PROD-YV456,4K TV Elite 373,Electronics,Canon,2022-08-16,1407.43,1054.42,SUP00267,637,4.2,25,25.08,1184,Below Avg
PROD-PN134,Outdoor Gloves Pro 757,Sports,TaylorMade,2016-03-16,295.79,239.88,SUP00486,387,5.0,4,18.9,3528,Low
PROD-IH957,Outdoor Gloves Plus 731,Sports,Callaway,2018-07-21,714.08,492.86,SUP00436,627,3.9,4,30.98,2671,Below Avg
PROD-IL654,Pro Camera Max 473,Electronics,Apple,2017-01-16,1304.39,877.0,SUP00221,337,4.2,36,32.77,3222,Below Avg
PROD-AF905,Training Golf Club Elite 607,Sports,Yonex,2023-06-24,251.96,212.77,SUP00197,139,4.1,10,15.55,872,Low
PROD-CF283,Premium Printer Edition 560,Electronics,LG,2023-10-01,979.46,826.45,SUP00323,134,4.4,10,15.62,773,Low
PROD-JY867,Premium Smartphone Series 352,Electronics,Apple,2021-01-09,1433.71,1123.87,SUP00074,881,4.7,20,21.61,1768,Below Avg
PROD-IC699,Modern Bench Elite 655,Furniture,Havertys,2019-10-09,941.6,577.18,SUP00150,162,4.5,24,38.7,2226,Below Avg
PROD-NI406,Essential History,Books,Macmillan,2024-03-26,19.02,15.36,SUP00171,557,3.8,0,19.24,596,Low
PROD-PX724,Compact Ottoman X 652,Furniture,IKEA,2017-07-25,2384.57,1907.9,SUP00190,340,5.0,36,19.99,3032,Low
PROD-JL963,Regular Pants Model 902,Apparel,Gap,2023-01-11,66.26,49.46,SUP00252,893,3.2,1,25.35,1036,Below Avg
PROD-SY262,Rustic Cabinet Max 176,Furniture,IKEA,2024-08-27,655.54,397.69,SUP00335,238,4.5,36,39.33,442,Below Avg
PROD-LT250,Pro Camera Series 868,Electronics,Lenovo,2018-06-08,410.56,342.18,SUP00484,238,3.7,20,16.66,2714,Low
PROD-BG570,Practical History,Books,HarperCollins,2020-11-11,37.7,26.36,SUP00298,222,3.8,0,30.08,1827,Below Avg
PROD-JR902,Practical History,Books,Simon & Schuster,2018-08-19,13.59,9.76,SUP00156,424,3.9,0,28.18,2642,Below Avg
PROD-XO877,Compact Blender Elite 952,Home & Garden,Rubbermaid,2018-09-06,185.0,155.92,SUP00177,467,4.3,14,15.72,2624,Low
PROD-EN794,HD Printer Elite 453,Electronics,Canon,2019-12-22,897.73,570.72,SUP00128,495,3.3,25,36.43,2152,Below Avg
PROD-NB982,Contemporary Bookshelf Max 764,Furniture,La-Z-Boy,2021-03-22,1762.0,1132.75,SUP00061,263,3.6,28,35.71,1696,Below Avg
PROD-GI744,Comfort Sneakers X 234,Apparel,Zara,2024-04-12,55.76,41.7,SUP00293,422,4.0,3,25.22,579,Below Avg
PROD-EX930,Essential Technology,Books,Hachette,2016-07-23,30.66,22.53,SUP00254,403,4.8,0,26.52,3399,Below Avg
PROD-QL191,Smart Camera Edition 607,Electronics,Apple,2021-10-25,1548.61,1005.87,SUP00075,175,4.1,18,35.05,1479,Below Avg
PROD-XD271,Classic Boots Edition 474,Apparel,Nike,2021-07-04,96.96,70.99,SUP00325,131,4.6,2,26.78,1592,Below Avg
PROD-RQ258,Classic Ottoman Model 294,Furniture,Rooms To Go,2019-05-09,2089.14,1599.29,SUP00055,126,4.4,39,23.45,2379,Below Avg
PROD-WZ491,Elite Bicycle Edition 736,Sports,Adidas,2015-09-02,403.7,311.44,SUP00172,180,4.2,5,22.85,3724,Below Avg
PROD-LG709,Deluxe Mixer Series 611,Home & Garden,Philips,2024-04-20,210.31,141.4,SUP00164,250,4.0,11,32.77,571,Below Avg
PROD-SQ439,Essential History,Books,Oxford,2021-05-12,45.52,35.18,SUP00096,529,4.5,0,22.72,1645,Below Avg
PROD-UQ944,Pro Smartphone Edition 720,Electronics,Canon,2020-09-28,721.22,554.8,SUP00380,249,3.2,15,23.07,1871,Below Avg
PROD-IK748,4K Printer Elite 725,Electronics,Lenovo,2018-10-30,1133.63,918.9,SUP00350,321,4.4,25,18.94,2570,Low
PROD-MC827,Luxury Cabinet X 685,Furniture,IKEA,2023-08-14,3000.0,2262.97,SUP00291,236,4.7,43,24.57,821,Below Avg
PROD-UX740,Premium Sweater Elite 219,Apparel,Levi's,2017-03-13,252.63,199.7,SUP00387,149,4.8,1,20.95,3166,Below Avg
PROD-FX122,Classic Boots Plus 522,Apparel,Nike,2021-10-05,85.17,66.36,SUP00324,524,4.3,1,22.09,1499,Below Avg
PROD-HN671,Competition Dumbbell Set Plus 294,Sports,TaylorMade,2020-11-05,438.87,361.58,SUP00033,326,4.2,6,17.61,1833,Low
PROD-YE335,Classic Chair Elite 951,Furniture,Ashley,2017-02-07,812.7,657.91,SUP00257,1107,4.4,33,19.05,3200,Low
PROD-KF673,Regular Sneakers Max 228,Apparel,Nike,2022-06-25,172.85,117.77,SUP00170,537,4.4,3,31.87,1236,Below Avg
PROD-YQ620,Vintage Sofa X 130,Furniture,Rooms To Go,2022-03-16,535.67,437.48,SUP00126,85,4.7,34,18.33,1337,Low
PROD-DO913,Practical Cooking,Books,Oxford,2021-11-12,18.93,13.72,SUP00187,92,3.8,0,27.52,1461,Below Avg
PROD-MO497,Sport Sweater Edition 265,Apparel,Nike,2021-12-25,54.5,43.54,SUP00464,222,4.6,5,20.11,1418,Below Avg
PROD-QV904,Luxury Desk Series 354,Furniture,Crate & Barrel,2021-11-24,1075.27,828.85,SUP00005,414,4.5,51,22.92,1449,Below Avg
PROD-WD350,Premium Sneakers Series 503,Apparel,Under Armour,2017-06-07,285.26,197.28,SUP00048,418,3.9,4,30.84,3080,Below Avg
PROD-TK569,Luxury Cabinet Series 809,Furniture,Rooms To Go,2015-07-02,1725.57,1295.36,SUP00151,798,3.9,16,24.93,3786,Below Avg
PROD-RB747,Essential Cooking,Books,Penguin,2018-07-27,40.76,29.15,SUP00015,306,3.3,0,28.48,2665,Below Avg
PROD-NM863,Premium Iron Max 376,Home & Garden,Black+Decker,2020-01-23,473.01,352.99,SUP00117,359,3.8,6,25.37,2120,Below Avg
PROD-FP122,Wireless Headphones Elite 150,Electronics,Samsung,2023-02-24,1418.09,1005.02,SUP00474,248,4.5,7,29.13,992,Below Avg
PROD-PC487,Smart Router Elite 355,Electronics,LG,2021-02-15,1011.52,813.47,SUP00131,489,4.7,35,19.58,1731,Low
PROD-OA283,HD Monitor Pro 815,Electronics,Sony,2020-05-06,1391.82,878.86,SUP00430,571,2.4,19,36.86,2016,Below Avg
PROD-EY874,Training Treadmill X 643,Sports,Wilson,2017-08-21,365.73,276.74,SUP00086,254,3.8,9,24.33,3005,Below Avg
PROD-GC591,Compact Sofa Pro 687,Furniture,Havertys,2019-03-20,2290.82,1580.4,SUP00359,219,4.7,24,31.01,2429,Below Avg
PROD-TX697,Classic Shirt Series 812,Apparel,Forever 21,2022-05-18,73.18,51.8,SUP00189,132,4.1,3,29.22,1274,Below Avg
PROD-PQ526,Classic Dress Series 964,Apparel,Gap,2019-11-11,300.0,194.34,SUP00285,358,4.5,3,35.22,2193,Below Avg
PROD-NF985,Comfort Shoes Elite 238,Apparel,Forever 21,2016-01-31,84.68,69.31,SUP00016,425,4.3,6,18.15,3573,Low
PROD-EY842,Casual Sneakers Edition 412,Apparel,Forever 21,2022-12-01,171.99,133.15,SUP00187,258,3.5,1,22.58,1077,Below Avg
PROD-BO252,Essential Vacuum Plus 312,Home & Garden,Black+Decker,2024-05-26,500.0,400.62,SUP00466,194,4.5,22,19.88,535,Low
PROD-TA526,Smart Lawn Mower Edition 719,Home & Garden,Cuisinart,2021-10-12,287.11,234.88,SUP00099,321,4.9,19,18.19,1492,Low
PROD-JM893,Classic Sneakers Edition 668,Apparel,H&M,2015-04-16,83.26,62.45,SUP00006,295,4.1,2,24.99,3863,Below Avg
PROD-FR601,Premium Iron Model 123,Home & Garden,Rubbermaid,2024-12-15,186.75,121.7,SUP00199,505,3.1,12,34.83,332,Below Avg
PROD-YS859,Executive Chair Max 685,Furniture,Havertys,2020-11-05,1287.49,1073.76,SUP00276,605,4.0,29,16.6,1833,Low
PROD-ZZ843,Professional Blender Plus 783,Home & Garden,OXO,2015-03-05,229.65,139.49,SUP00421,66,3.4,16,39.26,3905,Below Avg
PROD-YE699,Elite Tennis Racket Max 624,Sports,Yonex,2015-04-12,228.12,193.16,SUP00013,170,3.5,10,15.33,3867,Low
PROD-OX264,Digital Laptop Plus 884,Electronics,Apple,2022-05-22,1144.98,770.84,SUP00269,183,3.6,12,32.68,1270,Below Avg
PROD-LJ366,Indoor Bicycle Max 944,Sports,Wilson,2022-06-15,318.12,235.11,SUP00256,394,3.6,10,26.09,1246,Below Avg
PROD-MA948,Sport Jacket Plus 539,Apparel,Adidas,2021-05-07,250.18,201.28,SUP00214,521,4.6,6,19.55,1650,Low
PROD-GH690,Formal Sneakers Elite 165,Apparel,Uniqlo,2019-03-19,110.84,85.0,SUP00197,561,4.2,0,23.31,2430,Below Avg
PROD-WH721,Comfort Sneakers Plus 217,Apparel,Forever 21,2017-01-22,162.31,109.15,SUP00218,561,3.3,2,32.75,3216,Below Avg
PROD-BH923,Indoor Tennis Racket Elite 857,Sports,Yonex,2018-12-29,251.57,164.15,SUP00316,531,4.8,12,34.75,2510,Below Avg
PROD-FB327,Elite Football Pro 175,Sports,Spalding,2023-07-27,182.09,135.89,SUP00122,749,3.8,3,25.37,839,Below Avg
PROD-IX156,4K Headphones Plus 778,Electronics,Sony,2020-06-13,2000.0,1377.93,SUP00493,672,4.5,10,31.1,1978,Below Avg
PROD-BH543,Luxury Desk Pro 189,Furniture,Rooms To Go,2016-02-19,551.18,366.65,SUP00131,550,3.8,32,33.48,3554,Below Avg
PROD-LD167,Formal Dress X 522,Apparel,Forever 21,2016-01-30,243.25,157.38,SUP00062,168,3.4,3,35.3,3574,Below Avg
PROD-DQ581,Smart Laptop Max 256,Electronics,LG,2015-05-04,721.62,553.91,SUP00202,790,3.7,19,23.24,3845,Below Avg
PROD-FP516,Executive Dresser Series 843,Furniture,Ethan Allen,2021-08-28,1846.56,1447.06,SUP00169,198,3.7,41,21.63,1537,Below Avg
PROD-AL518,Sport Shoes Edition 925,Apparel,Zara,2017-03-17,121.11,73.93,SUP00156,916,3.7,1,38.96,3162,Below Avg
PROD-LN575,Eco Mixer Model 318,Home & Garden,Miracle-Gro,2017-01-06,371.69,245.66,SUP00328,725,4.1,9,33.91,3232,Below Avg
PROD-PG264,All-Weather Golf Club Model 531,Sports,Wilson,2020-03-09,551.96,374.0,SUP00287,494,3.9,4,32.24,2074,Below Avg
PROD-WG139,Ultra Headphones Series 411,Electronics,Samsung,2024-12-09,1601.22,1326.66,SUP00274,80,4.3,34,17.15,338,Low
PROD-EA942,Compact Dresser Edition 897,Furniture,La-Z-Boy,2022-04-10,1003.35,662.56,SUP00383,78,4.3,15,33.97,1312,Below Avg
PROD-BJ146,Compact Chair Pro 965,Furniture,La-Z-Boy,2021-09-21,1585.03,1112.01,SUP00369,367,4.5,23,29.84,1513,Below Avg
PROD-HM647,Slim Fit T-Shirt Elite 228,Apparel,Adidas,2018-08-22,150.34,109.08,SUP00105,161,3.7,6,27.44,2639,Below Avg
PROD-ZT201,Pro Treadmill Max 771,Sports,Columbia,2018-04-04,800.0,509.76,SUP00083,358,3.4,11,36.28,2779,Below Avg
PROD-RZ653,Practical Fiction,Books,Cambridge,2017-02-26,51.68,34.58,SUP00253,248,3.6,0,33.09,3181,Below Avg
PROD-NZ444,Outdoor Bicycle Model 895,Sports,The North Face,2016-06-25,202.39,124.97,SUP00434,774,4.6,11,38.25,3427,Below Avg
PROD-FN540,Rustic Ottoman Series 141,Furniture,La-Z-Boy,2019-08-27,2931.81,2178.28,SUP00305,254,4.0,15,25.7,2269,Below Avg
PROD-FO192,HD Laptop Elite 121,Electronics,LG,2019-03-28,900.83,561.56,SUP00098,313,4.2,30,37.66,2421,Below Avg
PROD-DA464,Slim Fit Jacket Elite 387,Apparel,Forever 21,2023-03-16,300.0,181.35,SUP00302,177,4.8,4,39.55,972,Below Avg
PROD-IY784,Eco Toaster Pro 200,Home & Garden,Philips,2022-03-27,500.0,365.77,SUP00214,118,3.8,17,26.85,1326,Below Avg
PROD-KP566,Wireless Tablet X 387,Electronics,Apple,2019-10-15,813.17,622.64,SUP00131,784,4.2,33,23.43,2220,Below Avg
PROD-GL236,Competition Helmet Elite 128,Sports,The North Face,2015-09-07,447.92,277.7,SUP00078,556,4.9,4,38.0,3719,Below Avg
PROD-MY831,Eco Fan X 332,Home & Garden,Cuisinart,2020-08-11,381.69,272.01,SUP00072,161,4.6,19,28.74,1919,Below Avg
PROD-SG697,Regular Sneakers Elite 421,Apparel,Nike,2015-08-22,279.22,180.16,SUP00249,275,3.4,2,35.48,3735,Below Avg
PROD-GG719,All-Weather Gloves Edition 279,Sports,Decathlon,2018-06-26,583.81,387.38,SUP00270,348,4.2,8,33.65,2696,Below Avg
PROD-UB730,Compact Coffee Maker Edition 209,Home & Garden,Cuisinart,2016-10-15,134.45,100.0,SUP00377,82,4.7,9,25.62,3315,Below Avg
PROD-GH733,Regular Sweater Model 585,Apparel,Zara,2019-06-01,161.62,136.8,SUP00463,257,4.5,3,15.36,2356,Low
PROD-ZV104,Ultra TV Elite 916,Electronics,HP,2015-12-12,904.62,756.03,SUP00113,52,4.4,18,16.43,3623,Low
PROD-XX735,Premium Printer Edition 883,Electronics,HP,2023-02-06,1660.83,1105.14,SUP00322,330,4.5,33,33.46,1010,Below Avg
PROD-ND105,Practical Philosophy,Books,Wiley,2020-08-15,49.99,33.55,SUP00228,561,4.9,0,32.89,1915,Below Avg
PROD-ZV227,Outdoor Yoga Mat Max 858,Sports,The North Face,2024-07-20,800.0,576.38,SUP00111,346,3.4,8,27.95,480,Below Avg
PROD-IF442,Essential Trimmer Edition 174,Home & Garden,Cuisinart,2023-06-15,186.38,123.17,SUP00487,235,4.2,22,33.91,881,Below Avg
PROD-RQ170,Vintage Sofa Pro 777,Furniture,Crate & Barrel,2015-07-02,636.92,507.94,SUP00483,115,4.3,23,20.25,3786,Below Avg
PROD-BZ346,Competition Gloves Max 233,Sports,Spalding,2019-09-26,317.84,196.66,SUP00378,239,3.4,10,38.13,2239,Below Avg
PROD-PG402,Professional Blender Model 610,Home & Garden,Black+Decker,2022-10-23,388.02,304.65,SUP00166,158,3.3,19,21.49,1116,Below Avg
PROD-TF593,Modern Bed Pro 754,Furniture,La-Z-Boy,2017-11-03,670.76,535.42,SUP00060,482,3.7,56,20.18,2931,Below Avg
PROD-RX819,All-Weather Football Edition 513,Sports,The North Face,2018-04-14,261.31,213.9,SUP00437,477,4.1,8,18.14,2769,Low
PROD-UX763,Ultra Smartphone Pro 750,Electronics,HP,2015-09-27,1470.61,1175.03,SUP00342,1926,3.6,29,20.1,3699,Below Avg
PROD-TS109,Elite Basketball Elite 788,Sports,Adidas,2019-03-28,425.07,275.78,SUP00268,305,4.3,6,35.12,2421,Below Avg
PROD-YP776,Wireless Laptop Pro 741,Electronics,Canon,2017-09-18,669.54,438.08,SUP00091,405,3.9,7,34.57,2977,Below Avg
PROD-LY950,Essential History,Books,Cambridge,2019-06-04,37.06,28.91,SUP00435,286,4.4,0,21.99,2353,Below Avg
PROD-GV693,Pro Router Series 293,Electronics,Dell,2018-05-27,866.76,524.37,SUP00109,829,3.7,14,39.5,2726,Below Avg
PROD-AK768,Sport Pants Edition 638,Apparel,Nike,2018-07-16,251.85,152.13,SUP00003,181,3.3,5,39.59,2676,Below Avg
PROD-ID997,Pro Treadmill X 626,Sports,Adidas,2019-08-29,342.86,280.44,SUP00456,824,4.4,6,18.21,2267,Low
PROD-KL287,Digital Monitor Edition 982,Electronics,Samsung,2022-07-16,1645.37,1306.46,SUP00092,333,3.4,15,20.6,1215,Below Avg
PROD-LZ723,Mastering Business,Books,Hachette,2017-05-05,21.05,15.73,SUP00157,372,2.9,0,25.27,3113,Below Avg
PROD-GT556,Professional Vacuum Max 222,Home & Garden,Miracle-Gro,2020-07-30,163.79,118.4,SUP00017,281,4.2,7,27.71,1931,Below Avg
PROD-TS171,Formal Sneakers Max 954,Apparel,Puma,2019-01-21,256.71,182.56,SUP00106,450,4.4,6,28.88,2487,Below Avg
PROD-HL764,Elite Bicycle Max 115,Sports,Spalding,2017-10-28,337.81,271.51,SUP00478,335,3.1,5,19.63,2937,Low
PROD-CT629,Wireless Laptop Model 330,Electronics,Nikon,2017-07-21,1055.69,894.38,SUP00282,286,4.8,27,15.28,3036,Low
PROD-JE767,Ultra Printer X 952,Electronics,Dell,2023-03-26,887.61,614.98,SUP00167,193,4.6,13,30.72,962,Below Avg
PROD-MV491,Formal Sneakers Series 633,Apparel,Under Armour,2015-12-25,121.87,97.13,SUP00149,668,3.1,6,20.3,3610,Below Avg
PROD-IH134,Pro Speaker Elite 664,Electronics,Lenovo,2021-11-26,1523.95,1222.83,SUP00394,344,4.1,15,19.76,1447,Low
PROD-KJ669,Performance Bicycle Model 355,Sports,Nike,2018-01-08,446.64,360.96,SUP00412,127,3.9,10,19.18,2865,Low
PROD-SF448,Casual Dress Model 578,Apparel,Uniqlo,2015-02-17,94.06,58.04,SUP00455,357,3.9,1,38.29,3921,Below Avg
PROD-FT582,Smart Mixer Model 138,Home & Garden,Philips,2015-08-07,186.23,122.66,SUP00017,275,3.9,11,34.14,3750,Below Avg
PROD-BP471,Performance Bicycle Plus 415,Sports,Adidas,2018-07-30,435.96,294.28,SUP00133,588,3.2,3,32.5,2662,Below Avg
PROD-HH298,Ultra TV X 241,Electronics,Samsung,2021-08-20,368.15,299.15,SUP00070,460,4.8,7,18.74,1545,Low
PROD-JS573,Introduction to History,Books,Hachette,2023-10-04,60.0,50.47,SUP00494,251,3.9,0,15.88,770,Low
PROD-FZ677,Heavy Duty Lawn Mower X 691,Home & Garden,Bosch,2016-06-02,231.93,158.97,SUP00262,571,2.1,24,31.46,3450,Below Avg
PROD-GW486,Wireless Speaker Series 391,Electronics,HP,2019-12-05,2000.0,1462.25,SUP00377,253,3.8,19,26.89,2169,Below Avg
PROD-YI435,Luxury Chair Series 847,Furniture,Ethan Allen,2019-01-07,1250.6,775.42,SUP00066,518,4.2,14,38.0,2501,Below Avg
PROD-ZB780,Performance Yoga Mat Max 262,Sports,Adidas,2018-10-24,334.71,240.7,SUP00095,148,4.8,4,28.09,2576,Below Avg
PROD-VH814,All-Weather Basketball X 177,Sports,Wilson,2017-07-19,596.46,365.5,SUP00041,259,3.9,9,38.72,3038,Below Avg
PROD-ST931,Compact Heater Max 296,Home & Garden,Bosch,2015-05-08,190.73,139.84,SUP00119,180,3.9,11,26.68,3841,Below Avg
PROD-UC849,Practical Technology,Books,HarperCollins,2018-08-13,31.51,24.48,SUP00105,1009,3.5,0,22.31,2648,Below Avg
PROD-TG692,Luxury Bed Max 923,Furniture,Ashley,2015-01-19,1130.84,910.89,SUP00328,48,2.4,28,19.45,3950,Low
PROD-ZH165,Comfort Pants Max 343,Apparel,Forever 21,2016-02-06,151.75,123.21,SUP00208,340,3.9,6,18.81,3567,Low
PROD-ZB769,Smart Camera Max 562,Electronics,Canon,2019-11-13,1427.29,1105.04,SUP00023,166,3.5,23,22.58,2191,Below Avg
PROD-VS708,Vintage Bench Max 551,Furniture,Rooms To Go,2024-02-04,1317.67,900.18,SUP00394,49,3.6,23,31.68,647,Below Avg
PROD-BM926,Competition Helmet Plus 415,Sports,The North Face,2023-11-21,404.61,256.83,SUP00385,330,2.3,6,36.52,722,Below Avg
PROD-YR253,Wireless TV Model 317,Electronics,Sony,2023-01-02,1330.31,923.96,SUP00026,105,4.5,10,30.55,1045,Below Avg
PROD-VI542,Wireless Monitor Elite 982,Electronics,Samsung,2022-12-01,1135.75,702.32,SUP00067,867,4.1,28,38.16,1077,Below Avg
PROD-TT558,Introduction to Fiction,Books,Simon & Schuster,2023-11-16,36.1,29.8,SUP00230,103,3.2,0,17.45,727,Low
PROD-FT269,Elite Gloves Model 371,Sports,Callaway,2021-01-24,290.7,174.48,SUP00342,921,4.2,5,39.98,1753,Below Avg
PROD-PK227,Sport Boots Edition 507,Apparel,Gap,2015-02-17,162.65,132.12,SUP00119,201,3.6,1,18.77,3921,Low
PROD-VT778,Training Football Elite 386,Sports,Callaway,2023-05-18,364.87,290.01,SUP00252,798,3.2,9,20.52,909,Below Avg
PROD-KJ198,Digital TV Plus 733,Electronics,Dell,2023-11-13,1361.86,1019.67,SUP00460,191,3.4,7,25.13,730,Below Avg
PROD-GN667,Heavy Duty Coffee Maker Pro 633,Home & Garden,Miracle-Gro,2021-07-29,500.0,420.62,SUP00058,313,3.8,16,15.88,1567,Low
PROD-IX458,Digital Laptop Series 839,Electronics,Nikon,2018-11-25,892.82,696.24,SUP00401,1286,3.3,23,22.02,2544,Below Avg
PROD-GS909,Modern Table Model 841,Furniture,IKEA,2017-02-05,977.8,784.42,SUP00288,470,4.3,36,19.78,3202,Low
PROD-UE489,Eco Mixer Series 113,Home & Garden,Black+Decker,2020-12-13,264.75,201.53,SUP00032,205,3.6,22,23.88,1795,Below Avg
PROD-RI780,Compact Toaster X 669,Home & Garden,Philips,2021-11-10,286.0,178.04,SUP00030,178,4.7,17,37.75,1463,Below Avg
PROD-TX498,Advanced Fiction,Books,HarperCollins,2018-05-03,48.86,38.87,SUP00060,544,4.2,0,20.45,2750,Below Avg
PROD-MO934,Training Helmet Max 437,Sports,Nike,2018-02-28,520.5,319.06,SUP00178,312,2.6,8,38.7,2814,Below Avg
PROD-DA514,Slim Fit Jacket Pro 467,Apparel,H&M,2022-09-24,300.0,218.52,SUP00014,114,4.8,2,27.16,1145,Below Avg
PROD-QJ886,Performance Tennis Racket X 666,Sports,Decathlon,2016-01-13,434.68,322.69,SUP00050,214,4.5,8,25.76,3591,Below Avg
PROD-IX888,HD Router Elite 625,Electronics,Nikon,2021-06-21,1095.73,797.13,SUP00035,253,3.1,12,27.25,1605,Below Avg
PROD-YZ687,Essential Coffee Maker Max 779,Home & Garden,Rubbermaid,2023-11-26,119.29,95.8,SUP00418,89,4.0,18,19.69,717,Low
PROD-HW747,Executive Table Pro 633,Furniture,West Elm,2019-06-16,3000.0,2256.79,SUP00224,261,4.1,31,24.77,2341,Below Avg
PROD-OA457,Premium Sneakers Edition 423,Apparel,Under Armour,2016-08-28,201.62,133.3,SUP00321,435,4.8,5,33.89,3363,Below Avg
PROD-NC459,Compact Lawn Mower Model 920,Home & Garden,OXO,2020-11-17,206.01,146.75,SUP00316,327,3.6,18,28.77,1821,Below Avg
PROD-CP744,Digital Tablet Series 542,Electronics,Apple,2020-05-24,1714.9,1122.52,SUP00304,326,3.8,33,34.54,1998,Below Avg
PROD-OD130,Competition Golf Club Pro 911,Sports,Wilson,2024-11-28,297.81,202.97,SUP00007,249,3.6,7,31.85,349,Below Avg
PROD-GM970,Premium Sweater Max 122,Apparel,Forever 21,2018-05-24,212.88,153.16,SUP00117,398,4.2,4,28.05,2729,Below Avg
PROD-YC976,Outdoor Tennis Racket Elite 735,Sports,Columbia,2023-10-28,311.08,245.96,SUP00275,368,2.4,3,20.93,746,Below Avg
PROD-KO754,Slim Fit Jeans Series 608,Apparel,Uniqlo,2021-07-25,54.05,44.46,SUP00188,601,4.6,1,17.74,1571,Low
PROD-VI227,Deluxe Heater Edition 571,Home & Garden,Rubbermaid,2022-02-02,385.19,306.02,SUP00008,335,3.2,17,20.55,1379,Below Avg
