product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,launch_date_year,launch_date_month,launch_date_day,launch_date_weekday
1431,11115,2,1,2021-07-11,0.29255658458548056,0.21382744798775855,331,0.22943875750088247,0.8974358974358974,0.5,2021,7,11,6
4366,15029,2,42,2019-12-06,0.31072844408671463,0.3071367600376053,114,0.07130250617719731,0.6410256410256412,0.43333333333333335,2019,12,6,4
17267,12503,2,13,2017-08-17,0.24740580925058198,0.18737781204394635,243,0.23296858453935756,0.8461538461538463,0.6,2017,8,17,3
2437,11998,5,6,2015-03-25,0.21712049001566366,0.2173795034989517,336,0.06989057536180728,0.7948717948717949,0.13333333333333333,2015,3,25,2
434,8699,1,34,2020-11-08,0.012918351874797526,0.012898327819714495,264,0.20649488175079422,0.8717948717948718,0.0,2020,11,8,6
8569,7755,2,3,2023-03-01,0.666019858459216,0.572541784839056,70,0.1013060360042358,0.7179487179487178,0.13333333333333333,2023,3,1,2
10019,14567,0,51,2016-08-08,0.029767650015530073,0.027098682631903986,490,0.06388986939639958,0.8461538461538463,0.016666666666666666,2016,8,8,0
14324,11980,5,49,2015-09-17,0.10840327434130766,0.0828852288774639,314,0.2096717260854218,0.8461538461538463,0.1,2015,9,17,3
3716,3763,5,31,2022-12-25,0.0846940240933274,0.07956919034375871,258,0.14684080480056477,0.5897435897435899,0.06666666666666667,2022,12,25,6
15053,10991,2,1,2017-08-08,0.6165974771140107,0.44029360511999494,431,0.08683374514648783,0.6153846153846154,0.48333333333333334,2017,8,8,1
8768,9097,1,7,2019-03-06,0.0024781326502326174,0.0015537784351287666,162,0.04835863042710907,0.9230769230769231,0.0,2019,3,6,2
8100,17124,3,53,2019-12-23,0.40764614136043476,0.3463863833938454,52,0.11295446523120367,0.5384615384615385,0.43333333333333335,2019,12,23,0
9269,3889,1,7,2024-10-17,0.0029857824653746093,0.0026001203686585187,290,0.1722555594775856,0.7692307692307692,0.0,2024,10,17,3
8563,16884,2,25,2020-03-29,0.23152171371890226,0.1895531018531266,95,0.08648076244264032,0.6410256410256412,0.5166666666666666,2020,3,29,6
17060,5952,5,12,2018-04-06,0.26524368861027525,0.21284404391489223,95,0.05047652665019414,0.8205128205128205,0.1,2018,4,6,4
14362,471,2,13,2023-05-29,0.4188311363006355,0.3658105806411007,200,0.0769502294387575,0.7435897435897436,0.13333333333333333,2023,5,29,0
13316,10904,4,4,2023-12-06,0.10951542821263847,0.08212210731691964,122,0.06671373102717967,0.5384615384615385,0.36666666666666664,2023,12,6,2
19653,16089,1,20,2021-03-31,0.014675087419302048,0.013551308124097725,52,0.38122132015531235,0.9230769230769231,0.0,2021,3,31,2
8351,15682,0,31,2023-04-16,0.04199132319592276,0.037715513002568646,312,0.21955524179315214,0.7948717948717949,0.016666666666666666,2023,4,16,6
3722,13565,0,39,2015-08-10,0.019517799471643418,0.019723152085406676,163,0.25238263325097066,0.4871794871794873,0.016666666666666666,2015,8,10,0
10896,14816,2,25,2017-07-15,0.1548064752069842,0.1316030666472608,209,0.03776914931168373,0.8205128205128205,0.55,2017,7,15,5
3776,10375,0,57,2021-05-22,0.015473299957584521,0.015215227815387517,52,0.23190963642781504,0.8205128205128205,0.06666666666666667,2021,5,22,5
7382,13827,3,52,2020-08-05,0.6432323934018882,0.5719910785582509,289,0.28768090363572185,0.8205128205128205,0.9833333333333333,2020,8,5,2
417,9223,3,22,2016-09-06,0.7287413290405752,0.5283594066533186,387,0.09354041651959054,0.30769230769230765,0.3333333333333333,2016,9,6,1
12297,3128,4,30,2018-05-31,0.090742404456631,0.08029297574138831,25,0.030003529827038473,0.7435897435897436,0.16666666666666666,2018,5,31,3
11510,3193,4,24,2020-12-19,0.037776493809678076,0.03240119739279912,30,0.1694316978468055,0.6666666666666667,0.23333333333333334,2020,12,19,5
10956,17491,2,25,2017-12-13,0.3159351944933354,0.24125262077185416,486,0.16096011295446525,0.5641025641025641,0.55,2017,12,13,2
8676,6193,4,11,2017-03-14,0.073021418146477,0.07196944366864788,386,0.107659724673491,0.6153846153846154,0.18333333333333332,2017,3,14,1
8852,14778,2,3,2024-11-16,0.5596739017897995,0.546422572663727,447,0.08542181433109777,0.512820512820513,0.5666666666666667,2024,11,16,5
8707,3378,3,53,2019-05-18,1.0,0.7367269952285235,415,0.28203318037416164,0.8461538461538463,0.31666666666666665,2019,5,18,5
2438,6775,3,15,2021-05-20,0.2361773968919808,0.22663530263276938,212,0.09918813978115072,0.8461538461538463,0.8333333333333334,2021,5,20,3
10318,16085,0,16,2024-11-17,0.05532047064481545,0.04064212352341878,19,0.21073067419696434,0.6666666666666667,0.05,2024,11,17,6
6491,1888,0,18,2019-01-29,0.0707169551698456,0.06994756489483477,145,0.13307447935051184,0.38461538461538464,0.06666666666666667,2019,1,29,1
4379,7272,0,50,2020-09-11,0.036003059258096506,0.034344403840782946,224,0.09636427815037063,0.7435897435897436,0.1,2020,9,11,4
5404,349,2,3,2022-08-22,0.2699928862229852,0.21100704510677798,91,0.07024355806565478,0.8717948717948718,0.25,2022,8,22,0
3786,8367,5,48,2024-04-13,0.13442700697016557,0.1304151145272383,53,0.13695728909283444,0.8205128205128205,0.06666666666666667,2024,4,13,5
796,1933,3,40,2018-11-03,0.4506293855767336,0.35159842498003685,241,0.12530885986586657,0.5641025641025641,0.4666666666666667,2018,11,3,5
4782,13818,3,23,2023-12-09,0.5497747303945307,0.4792678753358324,216,0.24849982350864808,0.7435897435897436,0.5833333333333334,2023,12,9,5
5903,15077,2,8,2022-02-27,0.18962390496261095,0.1840657071265326,26,0.1016590187080833,0.9487179487179487,0.5666666666666667,2022,2,27,6
11577,2999,3,40,2016-02-05,0.5637551391194279,0.4577313261400603,162,0.10307094952347336,0.8461538461538463,0.6166666666666667,2016,2,5,4
7621,14129,0,17,2024-12-19,0.011184994940200855,0.00861461967830886,11,0.015531238969290503,0.6153846153846154,0.06666666666666667,2024,12,19,3
2775,2349,0,18,2019-03-29,0.03686806782468714,0.02903795546359635,440,0.24108718672785034,0.5897435897435899,0.03333333333333333,2019,3,29,4
8369,2507,0,16,2019-09-21,0.03856134714229891,0.0335458797336155,86,0.5019414048711612,0.38461538461538464,0.05,2019,9,21,5
676,10872,2,27,2019-01-29,0.2354860579989914,0.2217969545942671,143,0.06353688669255207,0.7435897435897436,0.4666666666666667,2019,1,29,1
16530,5764,5,0,2018-11-02,0.06913722910035769,0.06481419563447263,212,0.2368513942816802,0.8717948717948718,0.06666666666666667,2018,11,2,4
3784,575,2,19,2022-09-15,0.1987616016351668,0.1806041247900432,172,0.05118249205788916,0.38461538461538464,0.3,2022,9,15,3
219,3909,3,38,2017-01-02,0.5029440349476819,0.48496375172587414,166,0.13130956583127426,0.7435897435897436,0.4666666666666667,2017,1,2,0
16654,2618,0,39,2022-06-06,0.09825361783988323,0.0727837022409812,421,0.25661842569714083,0.8974358974358974,0.08333333333333333,2022,6,6,0
15397,3498,4,11,2022-07-04,0.16504964614804005,0.1245776279507039,40,0.19625838333921639,0.7948717948717949,0.18333333333333332,2022,7,4,0
4590,10339,4,5,2016-12-16,0.16504964614804005,0.15727384656536292,225,0.13731027179668195,0.5641025641025641,0.16666666666666666,2016,12,16,4
4253,8159,4,30,2015-12-29,0.09353781824132737,0.07680385809085866,468,0.05118249205788916,0.8974358974358974,0.36666666666666664,2015,12,29,1
10007,8506,5,56,2018-06-21,0.12282787665445412,0.11980615138915657,202,0.12813272149664667,0.8717948717948718,0.05,2018,6,21,3
18913,10250,5,47,2016-03-16,0.10516032716694665,0.07572211361070573,39,0.1383692199082245,0.6410256410256412,0.2,2016,3,16,2
3636,13601,0,28,2019-09-06,0.05022393368490309,0.05043682808916722,333,0.10695375926579598,0.9487179487179487,0.1,2019,9,6,4
4691,14174,0,57,2017-11-26,0.04936894452255868,0.040221226580232,228,0.10307094952347336,0.5641025641025641,0.03333333333333333,2017,11,26,6
17912,9916,5,6,2018-12-26,0.16499954912680892,0.12167461912760255,41,0.017649135192375577,0.6666666666666667,0.08333333333333333,2018,12,26,2
8511,8454,5,31,2017-10-01,0.10739465431385449,0.07751584263961386,334,0.021884927638545715,0.9230769230769231,0.13333333333333333,2017,10,1,6
13723,16091,1,21,2015-11-28,0.012901652867720485,0.010070057706150994,410,0.0737733851041299,0.8974358974358974,0.0,2015,11,28,5
599,12811,5,0,2019-08-19,0.1125479678978288,0.08722400764695006,315,0.08506883162725026,0.8717948717948718,0.06666666666666667,2019,8,19,0
15400,16693,2,13,2015-06-19,0.4085812857567489,0.3648114421030686,434,0.23190963642781504,0.8205128205128205,0.5833333333333334,2015,6,19,4
9570,2194,0,28,2023-04-24,0.03165129801382009,0.02537575869624222,395,0.14895870102364983,0.7692307692307692,0.06666666666666667,2023,4,24,0
4480,14189,0,51,2017-04-13,0.014454660525885132,0.012501032574276507,495,0.13942816801976704,0.8717948717948718,0.1,2017,4,13,3
9398,10738,0,18,2019-04-04,0.03245952995634879,0.032027503845109925,375,0.34098129191669607,0.9487179487179487,0.08333333333333333,2019,4,4,3
10775,15619,0,16,2023-08-09,0.05548412091417044,0.044072236929576465,365,0.0705965407695023,0.8717948717948718,0.06666666666666667,2023,8,9,2
17062,10158,5,48,2017-06-03,0.1891429735587922,0.18223264193470984,303,0.29897635015884216,0.7948717948717949,0.08333333333333333,2017,6,3,5
7735,3290,4,33,2021-10-07,0.10568467598916567,0.08292849865667003,380,0.04729968231556654,0.43589743589743585,0.3833333333333333,2021,10,7,3
3840,5267,2,25,2020-04-17,0.1277106663237804,0.10819804971304267,69,0.3272149664666431,0.7692307692307692,0.11666666666666667,2020,4,17,4
16593,12185,2,3,2022-10-06,0.5081073679359025,0.4409308509592123,343,0.053653370984821744,0.6410256410256412,0.4166666666666667,2022,10,6,3
1242,17468,2,19,2015-05-09,0.5690186661501107,0.473320247503137,100,0.10342393222732087,0.8974358974358974,0.5833333333333334,2015,5,9,5
15444,15860,0,57,2020-04-27,0.05149639802417348,0.04768329668514155,459,0.06283092128485704,0.5641025641025641,0.0,2020,4,27,0
1675,6259,4,11,2023-05-20,0.056322411069437806,0.0445206691868035,191,0.07942110836569008,0.7179487179487178,0.1,2023,5,20,5
2369,15846,0,39,2020-01-25,0.02407328860225971,0.0239517895987318,110,0.11366043063889869,0.8717948717948718,0.03333333333333333,2020,1,25,5
4028,2360,0,17,2018-07-26,0.042943166599314,0.036614100440958385,467,0.04447582068478645,0.8717948717948718,0.0,2018,7,26,3
15776,15433,2,3,2024-05-13,0.39711240769623835,0.3588244781074585,330,0.12036710201200142,0.7692307692307692,0.5666666666666667,2024,5,13,0
11890,2177,3,2,2019-10-06,0.9033394674352662,0.8095618344812936,332,0.0921284857042005,0.6666666666666667,0.6,2019,10,6,6
2768,2704,0,17,2020-09-18,0.0604537454202973,0.04815533064011738,407,0.15531238969290506,0.7435897435897436,0.06666666666666667,2020,9,18,4
19168,11732,4,44,2021-07-23,0.04460972750560251,0.03555595765855424,303,0.13448641016590188,0.6153846153846154,0.13333333333333333,2021,7,23,4
7923,7449,2,32,2022-07-23,0.4400288558842291,0.31309618871917516,177,0.039534062830921285,0.8205128205128205,0.23333333333333334,2022,7,23,5
5574,5506,4,44,2016-03-07,0.055323810446230866,0.03964691860167808,178,0.2509707024355806,0.6923076923076923,0.26666666666666666,2016,3,7,0
14019,11760,4,11,2016-11-09,0.04384491298147412,0.03186622557715985,331,0.07236145428873986,0.8974358974358974,0.18333333333333332,2016,11,9,2
2973,5676,4,44,2018-08-10,0.10838991513564604,0.09452086586761807,237,0.11260148252735616,0.6153846153846154,0.3333333333333333,2018,8,10,4
8049,14135,0,50,2021-07-04,0.02073014738543646,0.015604655828242575,103,0.17013766325450053,0.9487179487179487,0.0,2021,7,4,6
17270,4744,2,1,2019-06-26,0.4755676827455839,0.432701725677467,141,0.10554182845040594,0.43589743589743585,0.2833333333333333,2019,6,26,2
6994,11194,2,27,2020-12-23,0.4224915586519225,0.40652744287405734,112,0.09989410518884576,0.6410256410256412,0.18333333333333332,2020,12,23,2
4865,3891,1,21,2023-06-13,0.011956489067160066,0.008280262293534313,176,0.12424991175432404,0.7179487179487178,0.0,2023,6,13,1
9916,710,5,31,2023-06-20,0.2139309796639492,0.15400894504344678,261,0.12777973879279916,0.9230769230769231,0.05,2023,6,20,1
16880,274,2,1,2022-11-21,0.3641919851445633,0.35609454840118165,29,0.056830215319449345,0.8974358974358974,0.5166666666666666,2022,11,21,0
2358,15592,0,31,2017-12-08,0.025893480373656984,0.025607842057438667,150,0.07130250617719731,0.512820512820513,0.08333333333333333,2017,12,8,4
16733,7546,2,32,2019-07-07,0.4628964761755266,0.36853657673108614,36,0.11860218849276385,0.8717948717948718,0.21666666666666667,2019,7,7,6
6218,14134,0,51,2019-01-06,0.019143741713117737,0.01755179589251787,274,0.18002117896223085,0.6410256410256412,0.0,2019,1,6,6
17443,9931,5,31,2022-01-11,0.20092913275376645,0.17549829084372134,156,0.0430638898693964,0.8205128205128205,0.15,2022,1,11,1
4567,8732,3,26,2021-04-27,0.6021929136093568,0.5565752363119987,316,0.09636427815037063,0.3333333333333333,0.8,2021,4,27,1
8364,16242,5,56,2016-11-20,0.13013536215136648,0.11691494341492964,219,0.19908224496999646,0.8717948717948718,0.18333333333333332,2016,11,20,6
17901,635,1,34,2022-07-25,0.003824072620641977,0.004071292861666516,111,0.2308506883162725,0.8717948717948718,0.0,2022,7,25,0
10597,11102,2,32,2022-07-05,0.666019858459216,0.5429098533154485,445,0.05753618072714437,0.6153846153846154,0.48333333333333334,2022,7,5,1
7002,3999,3,15,2023-05-30,1.0,0.7578151121670685,370,0.04447582068478645,0.9230769230769231,0.6666666666666666,2023,5,30,1
7067,982,5,31,2024-10-25,0.09682752263550409,0.07359009358073156,263,0.038828097423226265,0.6666666666666667,0.18333333333333332,2024,10,25,4
5352,11800,4,4,2023-11-12,0.16504964614804005,0.13797945865572597,208,0.3561595481821391,0.6410256410256412,0.3,2023,11,12,6
15751,7339,0,39,2020-06-25,0.09825361783988323,0.08124097726763145,82,0.08436286621955524,0.7692307692307692,0.05,2020,6,25,3
9353,8700,1,35,2017-03-13,0.005240148420774901,0.004775410177838792,226,0.060007059654076954,0.9230769230769231,0.0,2017,3,13,0
16253,3199,4,30,2018-02-06,0.08563918789388783,0.07538775622593116,212,0.15213554535827745,0.7179487179487178,0.23333333333333334,2018,2,6,1
12218,15089,2,3,2015-03-21,0.666019858459216,0.5852709671582376,110,0.03671020120014119,0.7692307692307692,0.31666666666666665,2015,3,21,5
4292,8901,3,2,2016-07-05,0.1276639091039647,0.10412675685137616,339,0.07447935051182492,0.7692307692307692,0.5833333333333334,2016,7,5,1
18488,17692,2,8,2022-05-03,0.20212478166048248,0.15468946066187025,285,0.277444405224144,0.7179487179487178,0.11666666666666667,2022,5,3,1
5349,14889,4,4,2017-07-15,0.05981918315136981,0.058532210417002656,388,0.13801623720437697,0.7948717948717949,0.21666666666666667,2017,7,15,5
4612,16522,2,13,2019-01-16,0.47833303831754165,0.3701178904802552,276,0.10307094952347336,0.9230769230769231,0.5333333333333333,2019,1,16,2
19723,6964,0,28,2020-04-15,0.03461370186928685,0.032763090091613926,310,0.1044828803388634,0.9230769230769231,0.06666666666666667,2020,4,15,2
2272,1846,0,31,2017-09-22,0.06516954501885318,0.06371671668915382,26,0.13060360042357924,0.7948717948717949,0.03333333333333333,2017,9,22,4
1451,10038,5,55,2021-06-01,0.07490840594618244,0.06582120140508772,451,0.22555594775855983,0.7435897435897436,0.13333333333333333,2021,6,1,1
16111,6048,5,55,2024-01-19,0.0676076000521009,0.05353258411055034,123,0.05506530180021179,0.7692307692307692,0.16666666666666666,2024,1,19,4
15526,16278,5,6,2019-09-27,0.10026083849054335,0.08991460119031228,41,0.05930109424638193,0.5897435897435899,0.1,2019,9,27,4
8600,4284,4,44,2021-02-05,0.05458571433342573,0.041688465456948536,252,0.15178256265442994,0.7692307692307692,0.25,2021,2,5,4
17841,9099,1,45,2018-04-13,0.01407392316452864,0.012921929517463288,397,0.11048358630427109,0.7948717948717949,0.0,2018,4,13,4
2241,559,2,19,2016-12-29,0.27066752610889755,0.22477076851061484,473,0.36180727144369923,0.6923076923076923,0.25,2016,12,29,3
4203,12745,5,9,2016-11-05,0.1404553485249767,0.1402806241862331,266,0.06494881750794211,0.6923076923076923,0.15,2016,11,5,5
9994,12969,4,30,2023-09-11,0.07882933280787124,0.05827259174176595,201,0.1140134133427462,0.9487179487179487,0.1,2023,9,11,0
9128,3278,4,30,2023-11-19,0.13237302909968976,0.10422116364237131,246,0.2975644193434521,0.6923076923076923,0.3,2023,11,19,6
3108,2335,0,39,2015-08-26,0.053647230135696125,0.05155397511594333,353,0.007412636780797741,1.0,0.1,2015,8,26,2
13988,8287,4,11,2017-08-23,0.12399680714984686,0.12170215444164283,335,0.03141546064242852,0.8717948717948718,0.18333333333333332,2017,8,23,2
2922,15343,2,27,2017-09-28,0.3151102635437297,0.2938018008095382,16,0.03353335686551359,0.7435897435897436,0.5,2017,9,28,3
1113,2832,3,2,2015-10-17,0.6304342743780454,0.623061218870344,167,0.20155312389692906,0.7948717948717949,0.21666666666666667,2015,10,17,5
18701,630,1,7,2021-05-27,0.01304860412999843,0.011745778246315182,249,0.29156371337804443,0.9230769230769231,0.0,2021,5,27,3
5943,6396,4,14,2016-01-06,0.12824837435166106,0.10737985752441791,408,0.020120014119308152,0.9230769230769231,0.23333333333333334,2016,1,6,2
9182,4664,4,11,2022-01-17,0.11367682077623664,0.09931201051062272,412,0.13448641016590188,0.6666666666666667,0.23333333333333334,2022,1,17,0
7220,508,2,1,2021-08-12,0.30198484398117686,0.25819077252290346,441,0.0709495234733498,0.5384615384615385,0.31666666666666665,2021,8,12,3
6561,9589,5,0,2022-06-30,0.13688510081190575,0.13588677478866643,126,0.36216025414754677,0.6410256410256412,0.05,2022,6,30,3
18113,9094,1,45,2016-08-08,0.012070042315283934,0.011317014070545474,59,0.17649135192375573,0.8717948717948718,0.0,2016,8,8,0
16081,16730,2,27,2015-11-30,0.29249646816000324,0.2766709018602071,203,0.02364984115778327,0.7435897435897436,0.26666666666666666,2015,11,30,0
8510,6604,3,10,2018-11-21,0.329918943019648,0.2703299123983651,190,0.21249558771620192,0.7179487179487178,0.7166666666666667,2018,11,21,2
17930,6448,4,30,2017-01-14,0.053747424178158365,0.04189694712039619,262,0.4655841863748676,0.7948717948717949,0.13333333333333333,2017,1,14,5
882,9893,5,48,2017-02-27,0.07465792084002684,0.060093856084714355,340,0.07589128132721497,0.6923076923076923,0.13333333333333333,2017,2,27,0
14917,9259,3,15,2015-10-10,0.6854474832926434,0.5165113543834253,496,0.4560536533709848,0.7948717948717949,0.6166666666666667,2015,10,10,5
2483,15698,0,31,2016-04-11,0.03035211526322645,0.026630582293219626,351,0.2841510765972467,0.8974358974358974,0.05,2016,4,11,0
15018,17479,2,42,2016-02-08,0.20586535924573926,0.2039029340843918,300,0.02717966819625838,0.7948717948717949,0.13333333333333333,2016,2,8,0
16170,4018,3,40,2015-09-16,0.3564570050664787,0.31283657004393844,133,0.06424285210024709,0.8205128205128205,0.25,2015,9,16,2
17916,14573,0,50,2017-11-02,0.036036457272250584,0.03543008193722735,44,0.03741616660783622,0.9230769230769231,0.08333333333333333,2017,11,2,3
12372,16092,1,29,2021-12-28,0.0058379728741329035,0.004802945491879049,290,0.09707024355806565,0.8461538461538463,0.0,2021,12,28,1
10024,3067,3,26,2015-07-13,0.2877071929303084,0.2607633575775217,457,0.09001058948111543,0.7692307692307692,0.8166666666666667,2015,7,13,0
526,15034,2,32,2021-09-09,0.4930081257368437,0.4081244910883922,192,0.12177903282739146,0.9230769230769231,0.16666666666666666,2021,9,9,3
