date,region,total_sales,active_users,new_customers,marketing_spend,website_traffic,conversion_rate,customer_satisfaction
2024-04-05,North,76436.64,3971,227,2107.99,11750,0.035,0.9421
2024-04-05,South,54481.83,2536,81,3834.09,17019,0.0316,0.9725
2024-04-05,West,47176.15,2349,144,5306.89,13866,0.0288,0.9911
2024-04-06,East,36662.37,1261,144,1733.725,10633,0.0344,0.9975
2024-04-06,North,50231.27,2526,69,3161.116,9526,0.0325,1.0
2024-04-06,South,35232.39,2281,45,2447.809,8192,0.0355,0.9633
2024-04-06,West,40957.39,1313,68,2125.403,6791,0.027,0.9785
2024-04-07,East,62952.57,1367,29,6910.567999999999,11809,0.0349,1.0
2024-04-07,North,27304.3,2011,120,2474.325,9425,0.0227,1.0
2024-04-07,South,47266.58,2334,147,4488.735999999999,15232,0.0327,0.9732
2024-04-07,West,37994.69,1005,51,3174.094,7377,0.0298,1.0
2024-04-08,East,67171.36,2533,146,3576.83,11658,0.0302,0.9934
2024-04-08,North,54995.63,2153,123,4341.98,28952,0.0275,0.9674
2024-04-08,South,29564.35,2444,118,2384.65,12591,0.0281,1.0
2024-04-08,West,50268.38,1561,97,2641.79,8088,0.0332,0.9917
2024-04-09,East,34930.89,1716,100,3502.17,18959,0.0308,0.9555
2024-04-09,North,62758.39,1440,125,3011.79,14252,0.0283,1.0
2024-04-09,South,90941.26,2791,140,6904.89,16430,0.0325,1.0
2024-04-09,West,55151.43,1751,78,10423.12,16552,0.0299,0.926
2024-04-10,East,67786.92,2444,82,6178.71,11944,0.0295,0.9933
2024-04-10,North,55368.06,2602,84,3496.35,14428,0.0199,0.9997
2024-04-10,South,34345.84,2075,84,5957.8,7972,0.0357,0.9971
2024-04-10,West,40858.21,2682,115,5756.96,11396,0.0271,0.9866
2024-04-11,East,64641.03,2039,309,3928.25,14508,0.0245,1.0
2024-04-11,North,53011.13,5211,96,2068.92,12016,0.0346,0.9738
2024-04-11,South,46779.77,2456,105,6888.91,20373,0.0281,1.0
2024-04-11,West,43351.72,1724,52,4497.75,18090,0.0315,1.0
2024-04-12,East,59464.91,1708,149,4926.96,14324,0.0342,0.9591
2024-04-12,North,68507.11,2611,230,3908.94,24147,0.0296,0.9612
2024-04-12,South,50439.39,2941,96,6457.51,14290,0.0332,1.0
2024-04-12,West,44723.91,1758,117,3648.07,12381,0.0238,0.9796
2024-04-13,East,32886.87,1649,109,3390.2119999999995,4675,0.0237,1.0
2024-04-13,North,39060.56,1873,117,3093.3769999999995,8168,0.031,0.9958
2024-04-13,South,27185.04,1806,48,3494.904,9329,0.025,0.9657
2024-04-13,West,44032.4,1198,111,3452.3299999999995,6838,0.0263,0.9811
2024-04-14,East,33709.04,1585,147,3908.275,8724,0.0195,0.9382
2024-04-14,North,42524.09,2007,120,3575.453,12315,0.0324,0.9993
2024-04-14,South,49686.43,1248,95,3060.3299999999995,11888,0.027,1.0
2024-04-14,West,51832.08,1059,66,1802.101,9741,0.0335,0.9594
2024-04-15,East,69886.16,2573,231,7844.57,22687,0.0248,0.9327
2024-04-15,North,84327.27,3452,376,5839.82,17262,0.0285,0.9941
2024-04-15,South,51930.42,2627,110,3487.67,13109,0.03,1.0
2024-04-15,West,39960.28,2292,64,7360.76,20571,0.0333,0.989
2024-04-16,East,35176.08,2577,131,2237.99,17951,0.0223,0.9706
2024-04-16,North,73875.49,2628,187,7801.45,16103,0.0203,0.9858
2024-04-16,South,65218.74,2372,91,2588.02,11028,0.0295,0.9507
2024-04-16,West,40191.78,3343,60,4521.81,15330,0.0273,0.9987
2024-04-17,East,52188.2,1963,68,4634.67,16051,0.031,0.9912
2024-04-17,North,137378.93,2641,309,5606.37,12057,0.0181,0.9952
2024-04-17,South,51060.82,2581,91,3116.53,8105,0.0305,1.0
2024-04-17,West,41672.45,1742,74,5096.71,14749,0.0316,1.0
2024-04-18,East,55554.52,2065,200,2603.92,13137,0.0322,1.0
2024-04-18,North,71843.92,1907,285,2582.09,13443,0.0279,0.9862
2024-04-18,South,51408.19,3780,134,8291.16,17331,0.0241,1.0
2024-04-18,West,84286.34,2595,112,5942.09,12095,0.024,0.9913
2024-04-19,East,85311.18,1727,64,2898.01,12863,0.0318,1.0
2024-04-19,North,92385.4,2616,167,4018.45,27488,0.0196,1.0
2024-04-19,South,71414.26,2471,42,4373.73,16695,0.0286,1.0
2024-04-19,West,43543.35,2159,73,5568.05,29744,0.0304,0.9924
2024-04-20,East,53383.55,1525,70,3002.3769999999995,11616,0.0311,0.9736
2024-04-20,North,79420.68,2680,102,2929.661,12556,0.0262,0.9675
2024-04-20,South,19246.63,1630,49,1694.658,11943,0.0271,1.0
2024-04-20,West,42752.82,2177,86,2499.07,8385,0.0326,0.9859
2024-04-21,East,35968.35,2152,36,2954.161,12721,0.03,0.9877
2024-04-21,North,40335.07,1439,62,3190.229,14976,0.0292,0.9564
2024-04-21,South,41213.2,1372,61,3340.778,14453,0.0345,0.9926
2024-04-21,West,41389.7,1518,48,2590.252,4613,0.0366,1.0
2024-04-22,East,62260.76,4252,142,5069.63,12226,0.0286,0.9561
2024-04-22,North,46183.54,1755,152,7240.07,18437,0.0202,1.0
2024-04-22,South,40278.87,2723,254,5110.29,15169,0.0313,1.0
2024-04-22,West,56152.36,2032,71,3266.15,12205,0.0321,0.9735
2024-04-23,East,33523.98,2258,127,3231.66,11152,0.0181,0.9644
2024-04-23,North,47652.02,2596,164,7307.32,15147,0.0296,0.9694
2024-04-23,South,58686.0,2037,141,4763.38,15635,0.0265,1.0
2024-04-23,West,38957.32,1849,62,6161.11,11802,0.0269,0.9867
2024-04-24,East,49971.53,2539,73,4069.59,13680,0.0311,1.0
2024-04-24,North,94904.97,1387,131,4170.52,12120,0.0304,1.0
2024-04-24,South,58244.16,1729,105,7661.59,12038,0.0309,0.9878
2024-04-24,West,36619.46,1330,76,3109.76,16148,0.0319,1.0
2024-04-25,East,40563.89,1928,120,5421.64,22499,0.0306,0.9573
2024-04-25,North,80356.08,2982,108,4733.14,20188,0.0305,0.9624
2024-04-25,South,49228.27,2032,158,3346.39,10611,0.0309,1.0
2024-04-25,West,41143.19,2063,119,4195.05,15411,0.0188,0.9875
2024-04-26,East,50202.31,2770,90,4651.21,13333,0.0343,1.0
2024-04-26,North,67305.94,2319,81,5541.91,20046,0.0266,1.0
2024-04-26,South,67047.03,1774,93,5172.87,13056,0.0315,1.0
2024-04-26,West,57378.05,1599,69,3447.77,9176,0.0268,0.9362
2024-04-27,East,57932.36,2383,68,2304.561,5845,0.0336,1.0
2024-04-27,North,41577.59,1033,169,3099.075,15003,0.0324,0.988
2024-04-27,South,50247.43,975,83,4626.65,7597,0.032,0.9908
2024-04-27,West,46612.43,965,81,4913.985999999999,7788,0.0362,0.9753
2024-04-28,East,28025.43,2206,80,2963.009,8158,0.029,1.0
2024-04-28,North,33066.52,1784,107,3555.944,13506,0.033,0.9681
2024-04-28,South,64501.24,1852,67,3819.767,7578,0.0327,0.9925
2024-04-28,West,47208.34,1190,51,3426.108,8017,0.0353,0.9977
2024-04-29,East,63846.94,1778,75,2875.7,9393,0.0352,0.9911
2024-04-29,North,76721.84,1824,73,4976.59,16557,0.031,1.0
2024-04-29,South,59396.22,2958,108,3522.39,7097,0.0306,0.992
2024-04-29,West,60596.01,2255,117,6516.13,10623,0.0291,0.9868
2024-04-30,East,61523.32,1843,134,4821.09,23015,0.0312,0.9855
2024-04-30,North,67809.68,2996,126,3923.21,12650,0.0228,1.0
2024-04-30,South,36663.91,2606,126,5549.05,12513,0.0237,0.9604
2024-04-30,West,32827.66,2272,117,5566.72,16165,0.0287,1.0
2024-05-01,East,90490.3,1614,83,3270.54,13812,0.0226,0.9905
2024-05-01,North,50273.13,1794,149,6040.54,13621,0.0338,1.0
2024-05-01,South,72973.84,2203,108,4180.16,11739,0.0326,0.9743
2024-05-01,West,49521.42,2216,136,3250.87,9385,0.0245,1.0
2024-05-02,East,79204.83,1875,73,3216.39,14928,0.0294,0.9963
2024-05-02,North,60838.85,2534,87,7869.26,17109,0.0329,1.0
2024-05-02,South,78884.64,1715,85,5825.88,11827,0.025,0.9804
2024-05-02,West,55403.22,1950,55,4091.15,13106,0.035,1.0
2024-05-03,East,69672.15,1896,92,2975.66,10543,0.034,1.0
2024-05-03,North,49777.78,1899,73,7658.92,25160,0.0296,0.971
2024-05-03,South,70788.79,1891,134,3936.13,13071,0.031,0.9947
2024-05-03,West,49181.76,1876,66,3288.13,15712,0.0268,0.975
2024-05-04,East,54367.02,1693,132,2584.47,9334,0.0349,0.972
2024-05-04,North,45453.58,1406,79,3157.728,6153,0.0279,1.0
2024-05-04,South,36682.47,2086,140,2609.992,13206,0.0293,1.0
2024-05-04,West,20081.45,1250,52,2361.534,7421,0.0287,0.9782
2024-05-05,East,59618.89,1672,108,2115.407,10439,0.0356,0.9941
2024-05-05,North,34102.78,2142,45,8490.202,15233,0.0258,0.9803
2024-05-05,South,67147.32,1824,58,3594.213,11356,0.035,0.9858
2024-05-05,West,31974.24,1006,79,4137.126,9641,0.0308,0.9932
2024-05-06,East,67985.04,3253,104,2852.41,13673,0.0355,0.9966
2024-05-06,North,63102.55,3868,121,2921.54,17468,0.0309,1.0
2024-05-06,South,60467.07,2024,190,4779.3,13407,0.0171,0.9454
2024-05-06,West,37617.2,2897,90,2935.54,10501,0.0256,1.0
2024-05-07,East,57468.4,2313,110,6372.19,15593,0.0328,1.0
2024-05-07,North,42262.37,2582,90,5743.12,26125,0.0281,0.9892
2024-05-07,South,62187.96,1645,149,4495.74,11275,0.0263,0.9735
2024-05-07,West,108123.77,2197,86,8044.24,10995,0.0347,0.9574
2024-05-08,East,51931.57,2648,130,5098.3,16609,0.0308,1.0
2024-05-08,North,53997.11,2367,157,2848.6,10020,0.0301,0.98
2024-05-08,South,42209.55,2042,96,5010.63,13975,0.034,1.0
2024-05-08,West,54955.06,1308,169,3297.26,15068,0.0309,1.0
2024-05-09,East,60600.68,3223,121,4511.08,23109,0.0218,0.995
2024-05-09,North,85152.96,3049,109,2603.28,18263,0.024,0.9905
2024-05-09,South,61240.42,1718,79,5151.03,9719,0.0302,1.0
2024-05-09,West,33517.24,2053,166,4311.69,10524,0.029,0.9642
2024-05-10,East,49984.9,1877,80,3621.75,13521,0.0208,1.0
2024-05-10,North,75320.73,2110,108,3008.65,12882,0.0291,0.9881
2024-05-10,South,77785.35,1483,91,10542.85,11846,0.0258,0.9595
2024-05-10,West,57955.8,1589,55,2560.47,8185,0.0334,0.9974
2024-05-11,East,45959.79,999,84,2006.137,10887,0.0236,1.0
2024-05-11,North,51683.21,2008,79,2685.613,11323,0.0314,1.0
2024-05-11,South,33373.92,1755,65,2509.976,7936,0.029,0.9797
2024-05-11,West,37345.22,1767,73,2112.684,6850,0.0304,0.9954
2024-05-12,East,33807.72,1138,118,3173.31,10075,0.0336,0.9231
2024-05-12,North,68685.78,2501,77,3453.114,9372,0.034,0.9723
2024-05-12,South,43792.0,1474,42,2754.325,7118,0.0308,0.9489
2024-05-12,West,23811.78,1871,68,2485.938,6356,0.0346,0.9952
2024-05-13,East,51278.51,2773,111,2666.32,10823,0.0295,1.0
2024-05-13,North,39442.4,2512,116,4623.37,21684,0.0257,0.9704
2024-05-13,South,41702.91,2356,82,5262.1,7556,0.0321,0.9911
2024-05-13,West,83200.28,2108,39,6465.86,20599,0.0274,1.0
2024-05-14,East,51040.5,2706,78,2624.53,11288,0.0255,1.0
2024-05-14,North,138052.07,2021,213,5758.83,21364,0.0208,1.0
2024-05-14,South,49573.65,2353,88,3373.73,10607,0.0257,0.9737
2024-05-14,West,35369.7,1652,75,5317.09,17862,0.0295,1.0
2024-05-15,East,62151.7,2688,101,2804.04,12333,0.0333,0.9918
2024-05-15,North,43125.14,2865,179,4602.81,22055,0.0284,0.9924
2024-05-15,South,43490.25,2628,97,2911.53,25368,0.0326,1.0
2024-05-15,West,53144.84,1345,76,3488.43,7575,0.0282,1.0
2024-05-16,East,37085.85,2566,108,3519.93,11877,0.0323,0.9929
2024-05-16,North,51672.16,2746,102,4963.42,24879,0.0208,1.0
2024-05-16,South,30467.98,2397,72,5812.46,14372,0.0231,1.0
2024-05-16,West,52273.63,1301,149,4486.18,17567,0.021,1.0
2024-05-17,East,40247.71,2655,128,4104.56,6964,0.0317,0.9808
2024-05-17,North,113906.88,2397,139,4388.39,21161,0.029,1.0
2024-05-17,South,65797.12,1937,57,2626.16,13332,0.0301,0.9556
2024-05-17,West,49088.94,2174,110,4732.77,6769,0.0322,0.9777
2024-05-18,East,28781.19,1145,51,3587.22,10451,0.0179,0.9984
2024-05-18,North,34712.33,2142,170,3427.3679999999995,12920,0.0247,1.0
2024-05-18,South,48462.07,1325,70,3258.724,8412,0.0319,0.9936
2024-05-18,West,47549.93,2297,115,2811.172,11232,0.0276,0.9816
2024-05-19,East,58452.56,1218,131,3094.8679999999995,7238,0.035,0.9855
2024-05-19,North,36050.34,2436,189,3004.022,13551,0.0289,0.9701
2024-05-19,South,40377.34,1185,98,3526.208,10650,0.0225,0.9787
2024-05-19,West,51607.06,1398,110,1826.538,4186,0.0165,0.9863
2024-05-20,East,69672.14,2100,77,5935.81,17429,0.0237,0.9817
2024-05-20,North,88833.87,2874,74,4438.53,15634,0.0229,0.9889
2024-05-20,South,62352.9,1849,102,6191.99,17005,0.0278,0.9684
2024-05-20,West,63559.2,2335,51,3662.9,11915,0.0241,0.9671
2024-05-21,East,90513.68,2103,96,3594.77,23516,0.0293,0.9976
2024-05-21,North,61548.52,2871,110,6343.29,15296,0.0282,0.9747
2024-05-21,South,46506.05,2363,103,6137.63,16249,0.0198,0.9984
2024-05-21,West,32472.94,1685,116,5212.16,15863,0.0263,0.9879
2024-05-22,East,57152.11,1757,94,7367.92,19626,0.0305,0.9816
2024-05-22,North,79728.13,2020,138,6955.9,36181,0.0265,1.0
2024-05-22,South,47935.84,1922,127,3299.19,18653,0.0297,0.9908
2024-05-22,West,39804.05,2534,90,5839.25,9898,0.0223,0.9904
2024-05-23,East,58407.68,1687,156,4668.04,15343,0.0289,0.9558
2024-05-23,North,128845.71,2631,106,8809.89,15323,0.0324,0.9516
2024-05-23,South,27429.28,2479,141,4277.14,11119,0.024,0.9669
2024-05-23,West,38944.17,1203,106,3068.29,14169,0.0281,0.9854
2024-05-24,East,67809.54,2200,65,3827.25,9919,0.0317,1.0
2024-05-24,North,63269.15,2045,92,4488.85,18464,0.0271,0.9908
2024-05-24,South,59343.65,1477,135,3917.57,11806,0.0271,0.9845
2024-05-24,West,31072.02,1150,78,4734.71,9207,0.029,0.998
2024-05-25,East,64276.56,1200,158,2935.835,11179,0.0266,1.0
2024-05-25,North,44975.51,1506,39,5033.657999999999,8836,0.0257,0.9959
2024-05-25,South,28928.51,1279,100,3869.446,13613,0.0319,0.9774
2024-05-25,West,35081.76,1302,42,4020.555,9036,0.0369,0.9765
2024-05-26,East,40685.45,1419,255,4781.349999999999,8501,0.0284,0.9629
2024-05-26,North,32164.11,1589,110,1675.6809999999998,13660,0.035,0.9675
2024-05-26,South,38561.27,1230,105,4911.907,12612,0.0319,0.9704
2024-05-26,West,41702.77,1454,29,4534.340999999999,11089,0.0325,0.9511
2024-05-27,East,37421.72,3855,118,3501.98,6983,0.0345,0.9849
2024-05-27,North,60770.5,2319,122,3377.61,10826,0.0278,0.9971
2024-05-27,South,79067.77,1443,117,3729.28,12317,0.0351,0.9513
2024-05-27,West,37538.19,1758,228,4887.29,12860,0.0302,0.9496
2024-05-28,East,84237.49,2251,93,3530.26,18662,0.0336,0.953
2024-05-28,North,73529.33,4168,78,4589.53,21611,0.0307,0.9734
2024-05-28,South,37313.31,2681,75,5239.9,12268,0.0314,0.9981
2024-05-28,West,60820.17,1190,91,3394.24,10718,0.0313,1.0
2024-05-29,East,72606.83,2183,214,3843.93,21505,0.0241,1.0
2024-05-29,North,56737.01,1793,115,2648.38,16964,0.0237,1.0
2024-05-29,South,79287.87,2283,143,5293.18,16988,0.0324,1.0
2024-05-29,West,47152.17,1408,63,3786.26,14688,0.0342,0.9967
2024-05-30,East,58718.94,1890,101,2287.22,15830,0.0268,0.9699
2024-05-30,North,51209.72,2743,201,2929.07,12101,0.0345,0.9266
2024-05-30,South,57452.26,2109,93,5204.82,11299,0.0257,0.9829
2024-05-30,West,70543.11,2725,216,3435.88,12342,0.0299,1.0
2024-05-31,East,51670.45,2286,65,6368.65,28187,0.027,0.9859
2024-05-31,North,49498.36,2033,120,3124.32,11528,0.0317,1.0
2024-05-31,South,27121.85,1880,168,6094.97,11582,0.034,0.9557
2024-05-31,West,58081.05,2081,118,5107.76,9283,0.0302,0.9874
2024-06-01,East,26551.55,1088,91,3888.689,17013,0.0298,0.9992
2024-06-01,North,69181.07,2102,233,1745.058,4929,0.0345,1.0
2024-06-01,South,45793.44,1531,92,1944.817,10322,0.032,1.0
2024-06-01,West,32674.09,1575,40,4169.7390000000005,6812,0.0292,1.0
2024-06-02,East,30531.42,1392,54,4872.692999999999,14073,0.0273,0.9653
2024-06-02,North,72951.86,1665,42,4798.045,10637,0.0188,1.0
2024-06-02,South,26177.93,1390,63,1421.147,6054,0.0366,0.9737
2024-06-02,West,36597.23,1612,45,4141.095,7182,0.0327,1.0
2024-06-03,East,88469.23,2621,164,3046.81,13999,0.0197,0.994
2024-06-03,North,37439.92,2539,106,7540.64,9885,0.0319,0.9707
2024-06-03,South,47641.44,2114,32,3108.28,8747,0.0352,0.9468
2024-06-03,West,40582.3,2869,131,4509.42,12367,0.0263,0.9746
2024-06-04,East,84920.32,2086,189,4039.28,13257,0.0323,0.9647
2024-06-04,North,47106.37,3430,154,5668.66,15665,0.0247,1.0
2024-06-04,South,63131.29,3242,93,3934.08,16926,0.0298,0.991
2024-06-04,West,73953.85,1580,111,10746.78,18571,0.0225,1.0
2024-06-05,East,32462.79,3279,136,3851.82,12999,0.0338,0.9699
2024-06-05,North,35785.93,3266,164,3406.25,19715,0.024,1.0
2024-06-05,South,47928.03,1654,100,4816.93,11672,0.0304,0.986
2024-06-05,West,57912.23,2193,126,3664.52,11577,0.0282,1.0
2024-06-06,East,33535.82,1716,119,2879.66,13521,0.0265,1.0
2024-06-06,North,72832.91,2679,289,6405.54,22722,0.0198,0.9891
2024-06-06,South,47080.62,2778,156,5359.53,7747,0.0274,0.9927
2024-06-06,West,31663.52,2231,102,4093.04,12609,0.0335,0.9852
2024-06-07,East,81966.94,1532,87,5133.82,8184,0.0331,1.0
2024-06-07,North,83323.21,2887,151,2356.3,32905,0.0128,0.9501
2024-06-07,South,59581.87,2508,111,4912.65,12078,0.0293,1.0
2024-06-07,West,67930.55,2277,193,3822.73,11614,0.0332,0.9812
2024-06-08,East,40247.23,1563,80,3916.8359999999993,12427,0.027,0.9567
2024-06-08,North,64704.79,2011,74,1730.624,5360,0.0275,0.9509
2024-06-08,South,26618.66,1586,87,5525.009,7769,0.0283,0.9897
2024-06-08,West,37202.83,1120,113,1383.984,6413,0.0267,0.9919
2024-06-09,East,27061.1,1521,107,4586.757,11329,0.0266,1.0
2024-06-09,North,50726.63,2646,80,3484.474,12749,0.0317,1.0
2024-06-09,South,78567.99,1877,79,1873.767,5941,0.0332,0.9939
2024-06-09,West,46074.82,1683,47,1944.327,6275,0.0336,0.9501
2024-06-10,East,67052.42,2054,88,3870.32,14255,0.029,1.0
2024-06-10,North,87638.67,2005,48,6502.56,13630,0.033,1.0
2024-06-10,South,85439.53,2395,98,7530.69,14802,0.0274,0.9437
2024-06-10,West,43679.52,1897,109,4698.13,19437,0.0339,0.9902
2024-06-11,East,40197.42,3740,103,4595.9,15760,0.03,0.9867
2024-06-11,North,37147.66,2738,155,6503.9,17174,0.0315,0.9588
2024-06-11,South,37410.6,2083,52,5273.56,10399,0.0342,0.9982
2024-06-11,West,38764.71,1659,114,2906.01,10545,0.0258,0.9691
2024-06-12,East,64116.28,3744,219,3279.45,13113,0.034,0.9989
2024-06-12,North,65335.57,4263,77,2159.84,29836,0.0186,1.0
2024-06-12,South,44492.08,1486,91,3440.3,14866,0.0312,1.0
2024-06-12,West,38348.54,1966,143,5949.12,10341,0.0297,0.9435
2024-06-13,East,83652.26,1598,114,3102.41,19665,0.0317,0.9891
2024-06-13,North,46389.89,3034,135,3511.24,10022,0.0301,0.9962
2024-06-13,South,44617.41,1831,113,3966.49,19219,0.0271,0.9688
2024-06-13,West,49812.02,1908,66,10496.54,10419,0.0345,1.0
2024-06-14,East,83381.11,2421,107,7652.49,14200,0.0305,0.9603
2024-06-14,North,58625.64,2828,211,4360.84,10431,0.0343,0.9929
2024-06-14,South,54917.08,2642,69,5389.73,14751,0.033,1.0
2024-06-14,West,40616.08,2672,90,1983.95,17948,0.0311,1.0
2024-06-15,East,54286.21,1845,76,4078.018,10801,0.0271,0.9648
2024-06-15,North,65361.53,1291,127,3521.1890000000003,14684,0.0254,0.9734
2024-06-15,South,24625.15,1591,46,5106.409,7828,0.0341,0.9929
2024-06-15,West,37050.27,1746,70,3834.467,6399,0.0354,1.0
2024-06-16,East,53822.92,2392,66,3154.06,11873,0.0289,0.9712
2024-06-16,North,56858.92,1419,66,2491.559,21740,0.0267,0.9591
2024-06-16,South,38555.38,1507,87,3176.068,6136,0.0357,0.9896
2024-06-16,West,35265.96,2141,68,3329.662,9381,0.0253,0.9862
2024-06-17,East,52918.01,2430,92,5607.3,21113,0.03,1.0
2024-06-17,North,53728.16,3144,95,2606.21,13038,0.0265,0.9797
2024-06-17,South,78044.51,2087,58,4072.52,14145,0.0218,0.9889
2024-06-17,West,46104.09,2624,263,4065.94,10259,0.0342,0.9532
2024-06-18,East,56136.12,1870,204,4338.31,11161,0.0295,0.9844
2024-06-18,North,81086.31,2427,130,5872.03,20952,0.0221,0.9989
2024-06-18,South,49248.09,1757,116,6431.28,15179,0.0301,0.9952
2024-06-18,West,46918.94,1632,51,3384.32,9353,0.0265,1.0
2024-06-19,East,87988.41,2653,103,4370.17,17190,0.0298,0.9737
2024-06-19,North,57891.31,1714,107,3079.32,14811,0.0289,0.9807
2024-06-19,South,31579.21,2182,88,4144.59,22353,0.0255,1.0
2024-06-19,West,56489.53,2212,85,4734.82,9289,0.023,0.9752
2024-06-20,East,37360.07,3183,129,6899.18,12654,0.0317,1.0
2024-06-20,North,37760.96,1691,121,4997.88,13603,0.029,0.9343
2024-06-20,South,54931.9,2248,92,3123.74,9620,0.0309,1.0
2024-06-20,West,47789.56,1712,192,2834.58,4756,0.0365,0.9868
2024-06-21,East,76304.33,3069,84,5082.44,14450,0.0307,1.0
2024-06-21,North,34161.02,2041,125,7352.73,20772,0.0282,0.9892
2024-06-21,South,26533.79,2591,96,6384.03,10451,0.0364,0.9963
2024-06-21,West,61062.42,2542,88,4541.79,14649,0.0274,0.944
2024-06-22,East,41143.44,1604,79,3265.269,6887,0.0241,1.0
2024-06-22,North,46068.1,1734,80,3904.348,14537,0.0253,0.9845
2024-06-22,South,31797.57,1924,121,1623.3559999999998,8448,0.032,0.9612
2024-06-22,West,71387.92,1678,50,4476.794,10068,0.027,0.9779
2024-06-23,East,50629.51,2708,92,5445.034,15545,0.027,0.9468
2024-06-23,North,32291.44,1399,139,2433.515,9032,0.0292,0.998
2024-06-23,South,93149.14,1121,71,2414.125,7547,0.0195,0.9867
2024-06-23,West,40686.39,1210,69,1798.4539999999995,5385,0.0323,0.9934
2024-06-24,East,70542.12,2027,84,4326.87,13615,0.034,1.0
2024-06-24,North,63914.27,2410,136,3866.13,18489,0.025,0.9945
2024-06-24,South,60196.07,2057,148,7048.26,17098,0.0236,0.9768
2024-06-24,West,55206.68,3000,60,5583.83,11409,0.0321,0.9499
2024-06-25,East,97473.02,1653,206,2422.99,16688,0.0235,0.9888
2024-06-25,North,84832.56,2708,127,4052.23,8847,0.0261,0.9554
2024-06-25,South,81507.49,4096,167,7603.73,15382,0.0273,1.0
2024-06-25,West,32179.79,1413,161,2985.67,11200,0.024,0.9815
2024-06-26,East,37123.11,2891,137,5404.8,19061,0.0318,1.0
2024-06-26,North,62713.53,2770,120,6120.97,15326,0.0237,0.9882
2024-06-26,South,72495.13,1529,140,7645.76,13169,0.0306,0.9447
2024-06-26,West,47570.95,2156,177,6718.39,16028,0.033,0.9872
2024-06-27,East,70548.53,3130,105,2088.62,17984,0.0231,0.9479
2024-06-27,North,75343.34,2575,127,3544.19,13902,0.0316,0.9563
2024-06-27,South,37280.26,3225,110,3357.11,12990,0.0293,0.9911
2024-06-27,West,47867.56,1698,64,2286.58,6733,0.0221,0.9727
2024-06-28,East,78454.98,3045,59,4342.88,12689,0.0215,0.9785
2024-06-28,North,40745.88,1997,95,4449.82,28493,0.0268,0.9881
2024-06-28,South,36690.86,2195,87,3545.88,20655,0.0276,0.9814
2024-06-28,West,51388.41,2126,115,3226.82,11158,0.0289,1.0
2024-06-29,East,52986.3,1291,84,2375.611,12186,0.0352,0.9765
2024-06-29,North,39108.14,2069,113,5156.641,8568,0.0323,0.9699
2024-06-29,South,24033.16,1330,48,3665.865,7917,0.0295,0.9748
2024-06-29,West,37039.43,1871,68,2901.612,11186,0.033,1.0
2024-06-30,East,50651.39,1271,93,5357.569,6761,0.0312,1.0
2024-06-30,North,60722.21,1528,116,3382.197,11074,0.0324,1.0
2024-06-30,South,39507.66,1583,117,2658.278,10552,0.0271,0.9577
2024-06-30,West,33059.14,1655,130,1431.5,8782,0.0344,0.9598
2024-07-01,East,21797.553,1920,72,3320.98,9050,0.0361,0.9413
2024-07-01,North,58938.099,1554,56,6195.19,12233,0.0338,0.978
2024-07-01,South,23487.1235,1233,70,2049.58,9003,0.0239,0.9708
2024-07-01,West,43645.307,1279,111,4138.33,6493,0.0347,0.9536
